seed,protocol,detector,calibration_policy,detection_auroc,detection_auprc,detection_fpr,detection_tpr,detection_ece
2029,P2,column_positional_ablation,source_only,0.7329273899616601,0.8090894541382696,0.0548549810844892,0.5132408575031526,0.0504098350836921
2029,P2,column_positional_ablation,target_real_anchor,0.7329273899616601,0.8090894541382696,0.0387767969735182,0.510718789407314,0.0504098350836921
2029,P2,datum_transformer,oracle_target,0.7175402998176034,0.8028524167163026,0.0485498108448928,0.5129255989911727,0.0118409125107449
2029,P2,datum_transformer,source_only,0.7175402998176034,0.8028524167163026,0.0498108448928121,0.5129255989911727,0.0470870192262132
2029,P2,datum_transformer,target_real_anchor,0.7175402998176034,0.8028524167163026,0.0438209331651954,0.510718789407314,0.0470870192262132
2029,P2,flat_transformer,oracle_target,0.7066628872750056,0.7909127626737498,0.0435056746532156,0.4996847414880201,0.0829689443601562
2029,P2,flat_transformer,source_only,0.7066628872750056,0.7909127626737498,0.0441361916771752,0.5,0.1645636218471078
2029,P2,flat_transformer,target_real_anchor,0.7066628872750056,0.7909127626737498,0.0576923076923076,0.5069356872635561,0.1645636218471078
2029,P3,char3gram,oracle_target,0.6424732996302215,0.6034026859526642,0.0574948665297741,0.0944558521560575,0.0332818629641573
2029,P3,char3gram,source_only,0.6424732996302215,0.6034026859526642,0.9994866529774128,1.0,0.4652078354972173
2029,P3,char3gram,target_real_anchor,0.6424732996302215,0.6034026859526642,0.061088295687885,0.1026694045174538,0.4652078354972173
2029,P3,column_positional_ablation,oracle_target,0.8027105671483203,0.7271528014178389,0.0569815195071868,0.1827515400410677,0.2322254351775052
2029,P3,column_positional_ablation,source_only,0.8027105671483203,0.7271528014178389,1.0,1.0,0.3704747269489459
2029,P3,column_positional_ablation,target_real_anchor,0.8027105671483203,0.7271528014178389,0.0590349075975359,0.1940451745379876,0.3704747269489459
2029,P3,datum_ta,oracle_target,0.7563035219611332,0.679183057930868,0.0513347022587269,0.1155030800821355,0.1214789657788776
2029,P3,datum_ta,source_only,0.7563035219611332,0.679183057930868,0.0041067761806981,0.0010266940451745,0.0619585859903594
2029,P3,datum_ta,target_real_anchor,0.7563035219611332,0.679183057930868,0.0533880903490759,0.1216632443531827,0.0619585859903594
2029,P3,datum_transformer,oracle_target,0.5626370330861116,0.5333507690345863,0.0467145790554414,0.0467145790554414,0.0390924881331028
2029,P3,datum_transformer,source_only,0.5626370330861116,0.5333507690345863,1.0,1.0,0.4555810900919826
2029,P3,datum_transformer,target_real_anchor,0.5626370330861116,0.5333507690345863,0.0549281314168377,0.0641683778234086,0.4555810900919826
2029,P3,flat_transformer,oracle_target,0.5912175231585916,0.6228300686054741,0.0641683778234086,0.196611909650924,0.0065480937079387
2029,P3,flat_transformer,source_only,0.5912175231585916,0.6228300686054741,0.0513347022587269,0.1709445585215605,0.3009885479842698
2029,P3,flat_transformer,target_real_anchor,0.5912175231585916,0.6228300686054741,0.0759753593429158,0.2186858316221765,0.3009885479842698
2029,P4,char3gram,oracle_target,0.684819949065856,0.6682955165555036,0.0574948665297741,0.1560574948665297,0.0346994977129297
2029,P4,char3gram,source_only,0.684819949065856,0.6682955165555036,0.9994866529774128,1.0,0.465817744176915
2029,P4,char3gram,target_real_anchor,0.684819949065856,0.6682955165555036,0.061088295687885,0.1683778234086242,0.465817744176915
2029,P4,column_positional_ablation,oracle_target,0.7994985906674144,0.7326219251447695,0.0513347022587269,0.1668377823408624,0.0697001215096505
2029,P4,column_positional_ablation,source_only,0.7994985906674144,0.7326219251447695,0.9768993839835728,1.0,0.4594587376149648
2029,P4,column_positional_ablation,target_real_anchor,0.7994985906674144,0.7326219251447695,0.0446611909650924,0.1442505133470225,0.4594587376149648
2029,P4,datum_ta,oracle_target,0.5,0.5,0.0,0.0,0.0
2029,P4,datum_ta,source_only,0.7969551775316336,0.7382437390357406,0.0,0.0,0.2141043064904409
2029,P4,datum_ta,target_real_anchor,0.7969551775316336,0.7382437390357406,0.0646817248459959,0.2351129363449692,0.2141043064904409
2029,P4,datum_transformer,oracle_target,0.5185328025585132,0.4682755374931482,0.0595482546201232,0.0097535934291581,0.0216260530034948
2029,P4,datum_transformer,source_only,0.4814671974414868,0.4514897246591326,1.0,1.0,0.3282861960933214
2029,P4,datum_transformer,target_real_anchor,0.4814671974414868,0.4514897246591326,0.0503080082135523,0.015400410677618,0.3282861960933214
2029,P4,flat_transformer,oracle_target,0.4776828443008993,0.4805495247326005,0.0533880903490759,0.0508213552361396,0.0054039930945282
2029,P4,flat_transformer,source_only,0.4776828443008993,0.4805495247326005,0.9640657084188912,0.9928131416837782,0.4234582167744345
2029,P4,flat_transformer,target_real_anchor,0.4776828443008993,0.4805495247326005,0.0662217659137577,0.0616016427104722,0.4234582167744345
2030,P1,c2st_lr,oracle_target,0.700038681782113,0.6952741668812186,0.0542244640605296,0.2058638083228247,0.0108735198713124
2030,P1,c2st_lr,source_only,0.700038681782113,0.6952741668812186,0.0542244640605296,0.2058638083228247,0.0108735198713124
2030,P1,c2st_lr,target_real_anchor,0.700038681782113,0.6952741668812186,0.0428751576292559,0.1759142496847414,0.0108735198713124
2030,P1,c2st_xgb,oracle_target,0.9355333613474776,0.9503132406116668,0.0491803278688524,0.7906683480453972,0.0186453684160964
2030,P1,c2st_xgb,source_only,0.9355333613474776,0.9503132406116668,0.0491803278688524,0.7906683480453972,0.0186453684160964
2030,P1,c2st_xgb,target_real_anchor,0.9355333613474776,0.9503132406116668,0.0381462799495586,0.7730138713745272,0.0186453684160964
2030,P1,char3gram,oracle_target,0.8951652145427598,0.9136938262081766,0.0460277427490542,0.6604665825977302,0.0298185165621794
2030,P1,char3gram,source_only,0.8951652145427598,0.9136938262081766,0.0460277427490542,0.6604665825977302,0.0298185165621794
2030,P1,char3gram,target_real_anchor,0.8951652145427598,0.9136938262081766,0.0529634300126103,0.6718158890290038,0.0298185165621794
2030,P1,column_positional_ablation,oracle_target,0.9165987184522836,0.9365871692537604,0.0532786885245901,0.7591424968474149,0.0350751455771261
2030,P1,column_positional_ablation,source_only,0.9165987184522836,0.9365871692537604,0.0532786885245901,0.7591424968474149,0.0350751455771261
2030,P1,column_positional_ablation,target_real_anchor,0.9165987184522836,0.9365871692537604,0.0397225725094577,0.7411727616645649,0.0350751455771261
2030,P1,datum_transformer,oracle_target,0.9209942490168546,0.9387912383890922,0.0535939470365699,0.7556746532156369,0.0465577672506402
2030,P1,datum_transformer,source_only,0.9209942490168546,0.9387912383890922,0.0535939470365699,0.7556746532156369,0.0465577672506402
2030,P1,datum_transformer,target_real_anchor,0.9209942490168546,0.9387912383890922,0.0321563682219419,0.7165825977301387,0.0465577672506402
2030,P1,flat_transformer,oracle_target,0.9017373904546242,0.9229025871237476,0.0494955863808322,0.7109079445145019,0.0193949171436614
2030,P1,flat_transformer,source_only,0.9017373904546242,0.9229025871237476,0.0494955863808322,0.7109079445145019,0.0193949171436614
2030,P1,flat_transformer,target_real_anchor,0.9017373904546242,0.9229025871237476,0.0422446406052963,0.7001891551071879,0.0193949171436614
2030,P2,c2st_lr,oracle_target,0.6276352709473976,0.5927959183990271,0.0472887767969735,0.0791298865069356,0.0116364834824075
2030,P2,c2st_lr,source_only,0.3723647290526024,0.4068390486274098,0.0542244640605296,0.008827238335435,0.2291155681809545
2030,P2,c2st_lr,target_real_anchor,0.3723647290526024,0.4068390486274098,0.0428751576292559,0.0063051702395964,0.2291155681809545
2030,P2,c2st_xgb,oracle_target,0.7389175004651356,0.8139186153112747,0.0491803278688524,0.5308953341740227,0.1019117132279835
2030,P2,c2st_xgb,source_only,0.7389175004651356,0.8139186153112747,0.0491803278688524,0.5308953341740227,0.1686740710983438
2030,P2,c2st_xgb,target_real_anchor,0.7389175004651356,0.8139186153112747,0.0381462799495586,0.5264817150063051,0.1686740710983438
2030,P2,char3gram,oracle_target,0.7241830908532891,0.7814647928988271,0.0460277427490542,0.4221311475409836,0.0716286007830958
2030,P2,char3gram,source_only,0.7241830908532891,0.7814647928988271,0.0460277427490542,0.4221311475409836,0.1413496528830234
2030,P2,char3gram,target_real_anchor,0.7241830908532891,0.7814647928988271,0.0529634300126103,0.4350567465321563,0.1413496528830234
2030,P2,column_positional_ablation,oracle_target,0.7778384596302134,0.8369435951174945,0.0542244640605296,0.5548549810844893,0.0769691860396881
2030,P2,column_positional_ablation,source_only,0.7778384596302134,0.8369435951174945,0.0548549810844892,0.5548549810844893,0.1368861177997655
2030,P2,column_positional_ablation,target_real_anchor,0.7778384596302134,0.8369435951174945,0.0529634300126103,0.5539092055485498,0.1368861177997655
2030,P2,datum_transformer,oracle_target,0.7525980998618109,0.8239512653464082,0.0504413619167717,0.5488650693568726,0.077844168746583
2030,P2,datum_transformer,source_only,0.7525980998618109,0.8239512653464082,0.0504413619167717,0.5488650693568726,0.1357097946424883
2030,P2,datum_transformer,target_real_anchor,0.7525980998618109,0.8239512653464082,0.0469735182849936,0.5466582597730139,0.1357097946424883
2030,P2,flat_transformer,oracle_target,0.6976619685329866,0.7860968890829139,0.0501261034047919,0.5028373266078184,0.0877042647200478
2030,P2,flat_transformer,source_only,0.6976619685329866,0.7860968890829139,0.0507566204287515,0.5028373266078184,0.1560762760314229
2030,P2,flat_transformer,target_real_anchor,0.6976619685329866,0.7860968890829139,0.0476040353089533,0.5022068095838588,0.1560762760314229
2030,P3,char3gram,oracle_target,0.5948682690402203,0.5715040360871142,0.0549281314168377,0.0734086242299794,0.0174772413753142
2030,P3,char3gram,source_only,0.5948682690402203,0.5715040360871142,1.0,1.0,0.4698887246203471
2030,P3,char3gram,target_real_anchor,0.5948682690402203,0.5715040360871142,0.0544147843942505,0.0723819301848049,0.4698887246203471
2030,P3,column_positional_ablation,oracle_target,0.5871472452133288,0.5554973354057298,0.0482546201232032,0.0703285420944558,0.0418716076838599
2030,P3,column_positional_ablation,source_only,0.5871472452133288,0.5554973354057298,0.9912731006160164,1.0,0.4633836012567107
2030,P3,column_positional_ablation,target_real_anchor,0.5871472452133288,0.5554973354057298,0.0472279260780287,0.0672484599589322,0.4633836012567107
2030,P3,datum_ta,oracle_target,0.5,0.5,0.0,0.0,0.0
2030,P3,datum_ta,source_only,0.6353755128199723,0.5944465261228062,0.0508213552361396,0.0836755646817248,0.3052752555074761
2030,P3,datum_ta,target_real_anchor,0.6353755128199723,0.5944465261228062,0.0616016427104722,0.1011293634496919,0.3052752555074761
2030,P3,datum_transformer,oracle_target,0.6009331689639035,0.5828672394560042,0.0487679671457905,0.0734086242299794,0.0602344389418444
2030,P3,datum_transformer,source_only,0.6009331689639035,0.5828672394560042,0.9964065708418892,0.9969199178644764,0.4573604826183104
2030,P3,datum_transformer,target_real_anchor,0.6009331689639035,0.5828672394560042,0.0379876796714579,0.0600616016427104,0.4573604826183104
2030,P3,flat_transformer,oracle_target,0.7052366930332379,0.6450814987810212,0.0467145790554414,0.0944558521560575,0.0226259663781873
2030,P3,flat_transformer,source_only,0.7052366930332379,0.6450814987810212,0.2602669404517453,0.5138603696098563,0.2388692668313736
2030,P3,flat_transformer,target_real_anchor,0.7052366930332379,0.6450814987810212,0.0436344969199178,0.082135523613963,0.2388692668313736
2030,P4,char3gram,oracle_target,0.6398477984053565,0.6338210820797023,0.0549281314168377,0.1344969199178644,0.0344827099215731
2030,P4,char3gram,source_only,0.6398477984053565,0.6338210820797023,1.0,1.0,0.4702972382929914
2030,P4,char3gram,target_real_anchor,0.6398477984053565,0.6338210820797023,0.0544147843942505,0.1334702258726899,0.4702972382929914
2030,P4,column_positional_ablation,oracle_target,0.5,0.5,0.0,0.0,0.0
2030,P4,column_positional_ablation,source_only,0.5245548796427864,0.4946767095138457,1.0,1.0,0.4651599864992943
2030,P4,column_positional_ablation,target_real_anchor,0.5245548796427864,0.4946767095138457,0.0513347022587269,0.0282340862422997,0.4651599864992943
2030,P4,datum_ta,oracle_target,0.7521748731916903,0.6940169500794751,0.0472279260780287,0.1293634496919918,0.0632043566339629
2030,P4,datum_ta,source_only,0.7521748731916903,0.6940169500794751,0.9573921971252568,0.997946611909651,0.4418824313746027
2030,P4,datum_ta,target_real_anchor,0.7521748731916903,0.6940169500794751,0.0718685831622176,0.1960985626283367,0.4418824313746027
2030,P4,datum_transformer,oracle_target,0.4851786858737862,0.4587328150415766,0.049794661190965,0.0107802874743326,0.0021637843937454
2030,P4,datum_transformer,source_only,0.4851786858737862,0.4587328150415766,0.9994866529774128,1.0,0.4654985487652341
2030,P4,datum_transformer,target_real_anchor,0.4851786858737862,0.4587328150415766,0.0379876796714579,0.0097535934291581,0.4654985487652341
2030,P4,flat_transformer,oracle_target,0.5824962895656683,0.523112720253838,0.0544147843942505,0.0236139630390143,0.0029584556329642
2030,P4,flat_transformer,source_only,0.5824962895656683,0.523112720253838,0.6113963039014374,0.7705338809034907,0.3288258803051393
2030,P4,flat_transformer,target_real_anchor,0.5824962895656683,0.523112720253838,0.0482546201232032,0.0189938398357289,0.3288258803051393
