seed,protocol,test_table,test_generator,contamination_mode,true_prevalence,valuation_method,real_mean_value,synthetic_mean_value,synthetic_negative_value_rate,source_task_value_gap
2030,P2,adult,TVAE,replace,0.0,data_oob,0.8264422720771092,,,
2030,P2,adult,TVAE,replace,0.0,knn_shapley,0.0007655999999999656,,,
2030,P2,adult,TVAE,replace,0.05,data_oob,0.8118626451160649,0.7654594397069152,0.0,0.04640320540914966
2030,P2,adult,TVAE,replace,0.05,knn_shapley,0.0007925752001144052,0.0005410711978256642,0.3,0.00025150400228874097
2030,P2,adult,TVAE,replace,0.1,data_oob,0.8303360093228234,0.8496372100698069,0.0,-0.019301200746983493
2030,P2,adult,TVAE,replace,0.1,knn_shapley,0.0007356869301358695,0.0008908176287768225,0.12,-0.000155130698640953
2030,P2,adult,TVAE,replace,0.25,data_oob,0.8218048990852819,0.8158209650861435,0.0,0.0059839339991383245
2030,P2,adult,TVAE,replace,0.25,knn_shapley,0.0007976094478640589,0.0007655716564076836,0.164,3.203779145637532e-05
2030,P2,adult,TVAE,replace,0.5,data_oob,0.8051804647609625,0.8071006621039958,0.0,-0.0019201973430332808
2030,P2,adult,TVAE,replace,0.5,knn_shapley,0.000791776697284721,0.0007786233027152084,0.142,1.3153394569512603e-05
2030,P2,adult,TVAE,replace,0.75,data_oob,0.7742261243163514,0.8326098745329058,0.0,-0.0583837502165544
2030,P2,adult,TVAE,replace,0.75,knn_shapley,0.0007979507151271183,0.0007782830949575803,0.16,1.9667620169538024e-05
2030,P2,adult,TVAE,replace,1.0,data_oob,,0.8087126930468205,0.0,
2030,P2,adult,TVAE,replace,1.0,knn_shapley,,0.0007619999999999675,0.166,
2030,P3,credit,CTGAN,append,0.0,data_oob,0.765161415351819,,,
2030,P3,credit,CTGAN,append,0.0,knn_shapley,0.000721599999999967,,,
2030,P3,credit,CTGAN,append,0.050332383665717,data_oob,0.7643026706009795,0.7760697534957234,0.0,-0.01176708289474393
2030,P3,credit,CTGAN,append,0.050332383665717,knn_shapley,0.0007273430991479822,0.0005168988847631051,0.19230769230769232,0.0002104442143848771
2030,P3,credit,CTGAN,append,0.0999099909990999,data_oob,0.8001326643182949,0.764233543174418,0.0,0.03589912114387683
2030,P3,credit,CTGAN,append,0.0999099909990999,knn_shapley,0.0007617712683005739,0.0007283923742351443,0.1485148514851485,3.337889406542958e-05
2030,P3,credit,CTGAN,append,0.2498124531132783,data_oob,0.781790827403617,0.7647196682459784,0.0,0.017071159157638682
2030,P3,credit,CTGAN,append,0.2498124531132783,knn_shapley,0.0008022240522094101,0.0005973081798823251,0.1927710843373494,0.00020491587232708498
2030,P3,credit,CTGAN,append,0.5,data_oob,0.7600766874099306,0.7816150203993193,0.0,-0.021538332989388675
2030,P3,credit,CTGAN,append,0.5,knn_shapley,0.0007989972607351892,0.0007130680492993111,0.17726396917148363,8.592921143587803e-05
2030,P3,credit,CTGAN,append,0.75,data_oob,0.7436936827469113,0.785373916242797,0.0,-0.04168023349588568
2030,P3,credit,CTGAN,append,0.75,knn_shapley,0.0007212505486037201,0.0007555752197627764,0.15608465608465608,-3.4324671159056356e-05
2030,P3,credit,CTGAN,replace,0.0,data_oob,0.765161415351819,,,
2030,P3,credit,CTGAN,replace,0.0,knn_shapley,0.000721599999999967,,,
2030,P3,credit,CTGAN,replace,0.05,data_oob,0.759325453471618,0.6491954990317292,0.0,0.11012995443988871
2030,P3,credit,CTGAN,replace,0.05,knn_shapley,0.0007264569258756095,0.0002773184083628191,0.3,0.00044913851751279035
2030,P3,credit,CTGAN,replace,0.1,data_oob,0.7937394985189707,0.7857775723558662,0.0,0.007961926163104538
2030,P3,credit,CTGAN,replace,0.1,knn_shapley,0.0007537906307243533,0.0007318843234804667,0.15,2.1906307243886613e-05
2030,P3,credit,CTGAN,replace,0.25,data_oob,0.7738944787188552,0.7260959888743306,0.0,0.047798489844524616
2030,P3,credit,CTGAN,replace,0.25,knn_shapley,0.0007831748797517551,0.0005480753607446067,0.212,0.00023509951900714846
2030,P3,credit,CTGAN,replace,0.5,data_oob,0.7795437589389957,0.7737822357024471,0.0,0.00576152323654866
2030,P3,credit,CTGAN,replace,0.5,knn_shapley,0.0007740580710350411,0.0007315419289648943,0.166,4.251614207014681e-05
2030,P3,credit,CTGAN,replace,0.75,data_oob,0.8019274298497263,0.7850675508123414,0.0,0.01685987903738495
2030,P3,credit,CTGAN,replace,0.75,knn_shapley,0.0008592564947992202,0.0007199811684002144,0.15466666666666667,0.00013927532639900582
2030,P3,credit,CTGAN,replace,1.0,data_oob,,0.7774624548154198,0.0,
2030,P3,credit,CTGAN,replace,1.0,knn_shapley,,0.0007295999999999666,0.168,
2030,P4,credit,TVAE,append,0.0,data_oob,0.765161415351819,,,
2030,P4,credit,TVAE,append,0.0,knn_shapley,0.000721599999999967,,,
2030,P4,credit,TVAE,append,0.050332383665717,data_oob,0.7644047915258536,0.8706052252806656,0.0,-0.10620043375481203
2030,P4,credit,TVAE,append,0.050332383665717,knn_shapley,0.0007007916112030853,0.0011163375496046517,0.057692307692307696,-0.00041554593840156643
2030,P4,credit,TVAE,append,0.0999099909990999,data_oob,0.8045685690055044,0.8654107030468444,0.0,-0.06084213404133998
2030,P4,credit,TVAE,append,0.0999099909990999,knn_shapley,0.0007379179422449893,0.0009486313853635706,0.0891089108910891,-0.00021071344311858128
2030,P4,credit,TVAE,append,0.2498124531132783,data_oob,0.793321167583462,0.8815682104566226,0.0,-0.08824704287316054
2030,P4,credit,TVAE,append,0.2498124531132783,knn_shapley,0.0006972964527888477,0.0009957042729138107,0.060240963855421686,-0.00029840782012496305
2030,P4,credit,TVAE,append,0.5,data_oob,0.7811605285833986,0.865500275657739,0.0,-0.08433974707434044
2030,P4,credit,TVAE,append,0.5,knn_shapley,0.0006288887721515947,0.0008830529876590527,0.09441233140655106,-0.000254164215507458
2030,P4,credit,TVAE,append,0.75,data_oob,0.7608609747145612,0.8904074472688426,0.0,-0.12954647255428142
2030,P4,credit,TVAE,append,0.75,knn_shapley,0.000537072215058841,0.0008398867454042377,0.08597883597883597,-0.0003028145303453966
2030,P4,credit,TVAE,replace,0.0,data_oob,0.765161415351819,,,
2030,P4,credit,TVAE,replace,0.0,knn_shapley,0.000721599999999967,,,
2030,P4,credit,TVAE,replace,0.05,data_oob,0.7650464655388717,0.8728337705179571,0.0,-0.1077873049790854
2030,P4,credit,TVAE,replace,0.05,knn_shapley,0.0006841926662825389,0.001248339340631124,0.06,-0.0005641466743485851
2030,P4,credit,TVAE,replace,0.1,data_oob,0.7972346353431803,0.8297869971261302,0.0,-0.03255236178294996
2030,P4,credit,TVAE,replace,0.1,knn_shapley,0.0007409603515556169,0.000867356835999088,0.09,-0.0001263964844434711
2030,P4,credit,TVAE,replace,0.25,data_oob,0.7745794285577506,0.8506667597517633,0.0,-0.07608733119401268
2030,P4,credit,TVAE,replace,0.25,knn_shapley,0.0006641457061428541,0.0009851628815712948,0.068,-0.0003210171754284407
2030,P4,credit,TVAE,replace,0.5,data_oob,0.7940312506542271,0.8706241012364611,0.0,-0.07659285058223397
2030,P4,credit,TVAE,replace,0.5,knn_shapley,0.0006013383598457787,0.00092266164015415,0.086,-0.00032132328030837134
2030,P4,credit,TVAE,replace,0.75,data_oob,0.8204811747378467,0.8892528901568278,0.0,-0.0687717154189812
2030,P4,credit,TVAE,replace,0.75,knn_shapley,0.0006030748860503265,0.0008283083713165026,0.08,-0.00022523348526617612
2030,P4,credit,TVAE,replace,1.0,data_oob,,0.8904989922243256,0.0,
2030,P4,credit,TVAE,replace,1.0,knn_shapley,,0.0007683999999999603,0.087,
