seed,protocol,detector,calibration_policy,quantifier,contamination_mode,true_prevalence,prevalence_absolute_error,prevalence_error,false_positive_share,prevalence_decision_error,decision_regret
2027,P1,column_positional_ablation,target_real_anchor,pcc,replace,0.05,0.17130447803961626,0.17130447803961626,0.5594254937163375,1.0,0.0008101811148232399
2027,P1,column_positional_ablation,target_real_anchor,pcc,replace,0.1,0.15065695449019878,0.15065695449019878,0.3755725190839695,0.0,0.00137253824512038
2027,P1,datum_transformer,oracle_target,acc,replace,0.05,0.01572438616714693,-0.01511167723342936,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,acc,replace,0.1,0.014301461095100823,-0.013771720461095064,0.38395124428643984,0.95,0.0004670740284860131
2027,P1,datum_transformer,oracle_target,cc,replace,0.05,0.024639999999999936,0.024639999999999936,0.5681737273050907,0.01,0.00032772111834
2027,P1,datum_transformer,oracle_target,cc,replace,0.1,0.012309999999999932,0.012089999999999932,0.38395124428643984,0.04,0.00054378406892908
2027,P1,datum_transformer,oracle_target,dys,replace,0.05,0.005098592643615673,-0.002641694521810053,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,dys,replace,0.1,0.006791328311653673,-0.003157951813952529,0.38395124428643984,0.63,0.000853042025672553
2027,P1,datum_transformer,oracle_target,emq,replace,0.05,0.023854717190903752,-0.023854717190903752,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,emq,replace,0.1,0.018819635084127175,-0.018819635084127175,0.38395124428643984,1.0,0.0004670740284860131
2027,P1,datum_transformer,oracle_target,hdy,replace,0.05,0.005065245856531989,-0.003607644711433301,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,hdy,replace,0.1,0.006946888054263022,-0.004900696913944804,0.38395124428643984,0.74,0.000853042025672553
2027,P1,datum_transformer,oracle_target,kdey,replace,0.05,0.012828668548532698,-0.012553636729592652,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,kdey,replace,0.1,0.010259321249398124,-0.00975120461807384,0.38395124428643984,0.92,0.0004670740284860131
2027,P1,datum_transformer,oracle_target,median_sweep,replace,0.05,0.01753273251771651,-0.01720440506443793,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,median_sweep,replace,0.1,0.017214135683190312,-0.016912025080868108,0.38395124428643984,0.96,0.0004670740284860131
2027,P1,datum_transformer,oracle_target,pacc,replace,0.05,0.016916495589816182,-0.01657632097362663,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,oracle_target,pacc,replace,0.1,0.01709320884409093,-0.01687608582580727,0.38395124428643984,0.97,0.0004670740284860131
2027,P1,datum_transformer,oracle_target,pcc,replace,0.05,0.1703956387800482,0.1703956387800482,0.5681737273050907,1.0,0.00034530508176537996
2027,P1,datum_transformer,oracle_target,pcc,replace,0.1,0.15017381504776528,0.15017381504776528,0.38395124428643984,0.0,0.00054378406892908
2027,P1,datum_transformer,source_only,acc,replace,0.05,0.01572438616714693,-0.01511167723342936,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,acc,replace,0.1,0.014301461095100823,-0.013771720461095064,0.38395124428643984,0.95,0.0004670740284860131
2027,P1,datum_transformer,source_only,cc,replace,0.05,0.024639999999999936,0.024639999999999936,0.5681737273050907,0.01,0.00032772111834
2027,P1,datum_transformer,source_only,cc,replace,0.1,0.012309999999999932,0.012089999999999932,0.38395124428643984,0.04,0.00054378406892908
2027,P1,datum_transformer,source_only,dys,replace,0.05,0.005098592643615673,-0.002641694521810053,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,dys,replace,0.1,0.006791328311653673,-0.003157951813952529,0.38395124428643984,0.63,0.000853042025672553
2027,P1,datum_transformer,source_only,emq,replace,0.05,0.023854717190903752,-0.023854717190903752,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,emq,replace,0.1,0.018819635084127175,-0.018819635084127175,0.38395124428643984,1.0,0.0004670740284860131
2027,P1,datum_transformer,source_only,hdy,replace,0.05,0.005065245856531989,-0.003607644711433301,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,hdy,replace,0.1,0.006946888054263022,-0.004900696913944804,0.38395124428643984,0.74,0.000853042025672553
2027,P1,datum_transformer,source_only,kdey,replace,0.05,0.012828668548532698,-0.012553636729592652,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,kdey,replace,0.1,0.010259321249398124,-0.00975120461807384,0.38395124428643984,0.92,0.0004670740284860131
2027,P1,datum_transformer,source_only,median_sweep,replace,0.05,0.01753273251771651,-0.01720440506443793,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,median_sweep,replace,0.1,0.017214135683190312,-0.016912025080868108,0.38395124428643984,0.96,0.0004670740284860131
2027,P1,datum_transformer,source_only,pacc,replace,0.05,0.016916495589816182,-0.01657632097362663,0.5681737273050907,0.0,0.00032772111834
2027,P1,datum_transformer,source_only,pacc,replace,0.1,0.01709320884409093,-0.01687608582580727,0.38395124428643984,0.97,0.0004670740284860131
2027,P1,datum_transformer,source_only,pcc,replace,0.05,0.1703956387800482,0.1703956387800482,0.5681737273050907,1.0,0.00034530508176537996
2027,P1,datum_transformer,source_only,pcc,replace,0.1,0.15017381504776528,0.15017381504776528,0.38395124428643984,0.0,0.00054378406892908
2027,P1,datum_transformer,target_real_anchor,acc,replace,0.05,0.016843365024488566,-0.016505877268798565,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,acc,replace,0.1,0.01660710746182652,-0.016194880437914106,0.4069264069264068,0.94,0.00072138209952516
2027,P1,datum_transformer,target_real_anchor,cc,replace,0.05,0.03329999999999995,0.03329999999999995,0.5915866180854588,0.01,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,cc,replace,0.1,0.020009999999999924,0.020009999999999924,0.4069264069264068,0.0,0.00086853789344118
2027,P1,datum_transformer,target_real_anchor,dys,replace,0.05,0.005098592643615673,-0.002641694521810053,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,dys,replace,0.1,0.006791328311653673,-0.003157951813952529,0.4069264069264068,0.63,0.00124516441005796
2027,P1,datum_transformer,target_real_anchor,emq,replace,0.05,0.023854717190903752,-0.023854717190903752,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,emq,replace,0.1,0.018819635084127175,-0.018819635084127175,0.4069264069264068,1.0,0.00072138209952516
2027,P1,datum_transformer,target_real_anchor,hdy,replace,0.05,0.005065245856531989,-0.003607644711433301,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,hdy,replace,0.1,0.006946888054263022,-0.004900696913944804,0.4069264069264068,0.74,0.00124516441005796
2027,P1,datum_transformer,target_real_anchor,kdey,replace,0.05,0.012828668548532698,-0.012553636729592652,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,kdey,replace,0.1,0.010259321249398124,-0.00975120461807384,0.4069264069264068,0.92,0.00072138209952516
2027,P1,datum_transformer,target_real_anchor,median_sweep,replace,0.05,0.01753273251771651,-0.01720440506443793,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,median_sweep,replace,0.1,0.017214135683190312,-0.016912025080868108,0.4069264069264068,0.96,0.00072138209952516
2027,P1,datum_transformer,target_real_anchor,pacc,replace,0.05,0.016916495589816182,-0.01657632097362663,0.5915866180854588,0.0,0.00031640144188499047
2027,P1,datum_transformer,target_real_anchor,pacc,replace,0.1,0.01709320884409093,-0.01687608582580727,0.4069264069264068,0.97,0.00072138209952516
2027,P1,datum_transformer,target_real_anchor,pcc,replace,0.05,0.1703956387800482,0.1703956387800482,0.5915866180854588,1.0,0.00047179971865652005
2027,P1,datum_transformer,target_real_anchor,pcc,replace,0.1,0.15017381504776528,0.15017381504776528,0.4069264069264068,0.0,0.00086853789344118
2027,P1,flat_transformer,oracle_target,acc,replace,0.05,0.01071755982367755,-0.006221394836272062,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,acc,replace,0.1,0.011420834382871512,-0.009310425062972298,0.3706920706080134,0.82,0.00063917707051166
2027,P1,flat_transformer,oracle_target,cc,replace,0.05,0.02904999999999994,0.02904999999999994,0.5542766421909109,0.01,0.00068104888341824
2027,P1,flat_transformer,oracle_target,cc,replace,0.1,0.010729999999999924,0.010369999999999926,0.3706920706080134,0.06,0.0009563478107964599
2027,P1,flat_transformer,oracle_target,dys,replace,0.05,0.00903803896034329,-0.004763376869714226,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,dys,replace,0.1,0.009842957304208583,-0.006904478487861307,0.3706920706080134,0.73,0.00063917707051166
2027,P1,flat_transformer,oracle_target,emq,replace,0.05,0.025314872739744372,-0.025080562664792146,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,emq,replace,0.1,0.021261043258486052,-0.021187181931456092,0.3706920706080134,0.99,0.00063917707051166
2027,P1,flat_transformer,oracle_target,hdy,replace,0.05,0.009101333076797778,-0.005121344714108891,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,hdy,replace,0.1,0.009856618751208036,-0.007731126077165102,0.3706920706080134,0.78,0.00063917707051166
2027,P1,flat_transformer,oracle_target,kdey,replace,0.05,0.016180098893368775,-0.015110678258045969,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,kdey,replace,0.1,0.015638350620647043,-0.015106345704893234,0.3706920706080134,0.94,0.00063917707051166
2027,P1,flat_transformer,oracle_target,median_sweep,replace,0.05,0.013056430935868652,-0.010461586965505126,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,median_sweep,replace,0.1,0.014702195597560521,-0.01302796245635354,0.3706920706080134,0.84,0.00063917707051166
2027,P1,flat_transformer,oracle_target,pacc,replace,0.05,0.013196695773540273,-0.009460410133698003,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,oracle_target,pacc,replace,0.1,0.013908597582001636,-0.01210511579464375,0.3706920706080134,0.85,0.00063917707051166
2027,P1,flat_transformer,oracle_target,pcc,replace,0.05,0.21218653044559863,0.21218653044559863,0.5542766421909109,1.0,0.00045960084403022007
2027,P1,flat_transformer,oracle_target,pcc,replace,0.1,0.1866958195067505,0.1866958195067505,0.3706920706080134,0.0,0.00101668278529972
2027,P1,flat_transformer,source_only,acc,replace,0.05,0.01071755982367755,-0.006221394836272062,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,acc,replace,0.1,0.011420834382871512,-0.009310425062972298,0.3706920706080134,0.82,0.00063917707051166
2027,P1,flat_transformer,source_only,cc,replace,0.05,0.02904999999999994,0.02904999999999994,0.5542766421909109,0.01,0.00068104888341824
2027,P1,flat_transformer,source_only,cc,replace,0.1,0.010729999999999924,0.010369999999999926,0.3706920706080134,0.06,0.0009563478107964599
2027,P1,flat_transformer,source_only,dys,replace,0.05,0.00903803896034329,-0.004763376869714226,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,dys,replace,0.1,0.009842957304208583,-0.006904478487861307,0.3706920706080134,0.73,0.00063917707051166
2027,P1,flat_transformer,source_only,emq,replace,0.05,0.025314872739744372,-0.025080562664792146,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,emq,replace,0.1,0.021261043258486052,-0.021187181931456092,0.3706920706080134,0.99,0.00063917707051166
2027,P1,flat_transformer,source_only,hdy,replace,0.05,0.009101333076797778,-0.005121344714108891,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,hdy,replace,0.1,0.009856618751208036,-0.007731126077165102,0.3706920706080134,0.78,0.00063917707051166
2027,P1,flat_transformer,source_only,kdey,replace,0.05,0.016180098893368775,-0.015110678258045969,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,kdey,replace,0.1,0.015638350620647043,-0.015106345704893234,0.3706920706080134,0.94,0.00063917707051166
2027,P1,flat_transformer,source_only,median_sweep,replace,0.05,0.013056430935868652,-0.010461586965505126,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,median_sweep,replace,0.1,0.014702195597560521,-0.01302796245635354,0.3706920706080134,0.84,0.00063917707051166
2027,P1,flat_transformer,source_only,pacc,replace,0.05,0.013196695773540273,-0.009460410133698003,0.5542766421909109,0.0,0.00068104888341824
2027,P1,flat_transformer,source_only,pacc,replace,0.1,0.013908597582001636,-0.01210511579464375,0.3706920706080134,0.85,0.00063917707051166
2027,P1,flat_transformer,source_only,pcc,replace,0.05,0.21218653044559863,0.21218653044559863,0.5542766421909109,1.0,0.00045960084403022007
2027,P1,flat_transformer,source_only,pcc,replace,0.1,0.1866958195067505,0.1866958195067505,0.3706920706080134,0.0,0.00101668278529972
2027,P1,flat_transformer,target_real_anchor,acc,replace,0.05,0.009099910543130935,-0.003416645367412125,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,acc,replace,0.1,0.009830070287539888,-0.005968230031948888,0.3198254364089776,0.67,0.0009692060840513401
2027,P1,flat_transformer,target_real_anchor,cc,replace,0.05,0.01869999999999994,0.01869999999999994,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,cc,replace,0.1,0.005939999999999957,-8.000000000004389e-05,0.3198254364089776,0.46,0.0009692060840513401
2027,P1,flat_transformer,target_real_anchor,dys,replace,0.05,0.00903803896034329,-0.004763376869714226,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,dys,replace,0.1,0.009842957304208583,-0.006904478487861307,0.3198254364089776,0.73,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,emq,replace,0.05,0.025314872739744372,-0.025080562664792146,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,emq,replace,0.1,0.021261043258486052,-0.021187181931456092,0.3198254364089776,0.99,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,hdy,replace,0.05,0.009101333076797778,-0.005121344714108891,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,hdy,replace,0.1,0.009856618751208036,-0.007731126077165102,0.3198254364089776,0.78,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,kdey,replace,0.05,0.016180098893368775,-0.015110678258045969,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,kdey,replace,0.1,0.015638350620647043,-0.015106345704893234,0.3198254364089776,0.94,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,median_sweep,replace,0.05,0.013056430935868652,-0.010461586965505126,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,median_sweep,replace,0.1,0.014702195597560521,-0.01302796245635354,0.3198254364089776,0.84,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,pacc,replace,0.05,0.013196695773540273,-0.009460410133698003,0.4981600735970561,0.0,0.00012001055037806
2027,P1,flat_transformer,target_real_anchor,pacc,replace,0.1,0.013908597582001636,-0.01210511579464375,0.3198254364089776,0.85,0.0005626868296113999
2027,P1,flat_transformer,target_real_anchor,pcc,replace,0.05,0.21218653044559863,0.21218653044559863,0.4981600735970561,1.0,0.00058554598206432
2027,P1,flat_transformer,target_real_anchor,pcc,replace,0.1,0.1866958195067505,0.1866958195067505,0.3198254364089776,0.0,0.00127901353965182
2027,P2,c2st_lr,oracle_target,acc,replace,0.05,0.055571688311688315,-0.021271688311688325,0.9156626506024097,0.09,0.00121757956743444
2027,P2,c2st_lr,oracle_target,acc,replace,0.1,0.09688474025974025,-0.03059616883116885,0.8372093023255814,0.71,0.00017056444522592172
2027,P2,c2st_lr,oracle_target,cc,replace,0.05,0.0057499999999999765,-0.003990000000000024,0.9156626506024097,0.0,0.00124120801828722
2027,P2,c2st_lr,oracle_target,cc,replace,0.1,0.05146,-0.05146,0.8372093023255814,1.0,1.725426411112174e-05
2027,P2,c2st_lr,oracle_target,dys,replace,0.05,0.062364294389607805,0.03492493269301346,0.9156626506024097,0.42,0.0008734833831545201
2027,P2,c2st_lr,oracle_target,dys,replace,0.1,0.06881056540944021,0.03155733468895367,0.8372093023255814,0.35,0.0002007868823632705
2027,P2,c2st_lr,oracle_target,emq,replace,0.05,0.042158062220580626,0.02430343810158643,0.9156626506024097,0.24,0.0008734833831545201
2027,P2,c2st_lr,oracle_target,emq,replace,0.1,0.05010213910228845,0.028426706458157,0.8372093023255814,0.29,0.00029398188851761123
2027,P2,c2st_lr,oracle_target,hdy,replace,0.05,0.05389925945375977,0.04260275373654568,0.9156626506024097,0.41,0.00058873307543518
2027,P2,c2st_lr,oracle_target,hdy,replace,0.1,0.05984225283925324,0.04451029504116622,0.8372093023255814,0.21,0.00029299279057495045
2027,P2,c2st_lr,oracle_target,kdey,replace,0.05,0.059310636586925536,0.04556818545706574,0.9156626506024097,0.48,0.0008734833831545201
2027,P2,c2st_lr,oracle_target,kdey,replace,0.1,0.06486380658322942,0.05125691037354272,0.8372093023255814,0.19,0.00028486020749072
2027,P2,c2st_lr,oracle_target,pacc,replace,0.05,0.04574705379159598,0.0266294208847074,0.9156626506024097,0.28,0.00058873307543518
2027,P2,c2st_lr,oracle_target,pacc,replace,0.1,0.05120267866206862,0.02856728565613165,0.8372093023255814,0.32,0.00013155002637592
2027,P2,c2st_lr,oracle_target,pcc,replace,0.05,0.4230327745673907,0.4230327745673907,0.9156626506024097,1.0,1.2858273254767739e-05
2027,P2,c2st_lr,oracle_target,pcc,replace,0.1,0.37650484545002416,0.37650484545002416,0.8372093023255814,0.0,0.00034596448039384
2027,P2,c2st_lr,source_only,acc,replace,0.05,0.048131346444780634,-0.048131346444780634,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,acc,replace,0.1,0.09809795763993949,-0.09809795763993949,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,cc,replace,0.05,0.00832999999999999,-0.00785000000000001,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,cc,replace,0.1,0.059770000000000004,-0.059770000000000004,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,dys,replace,0.05,0.047479631780453536,-0.047209684825461694,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,dys,replace,0.1,0.0989600530463632,-0.0989600530463632,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,emq,replace,0.05,0.047226028392758905,-0.04702276253841779,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,emq,replace,0.1,0.09901269080007018,-0.09901269080007018,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,hdy,replace,0.05,0.04818460030901316,-0.04787016760991223,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,hdy,replace,0.1,0.09921509749107152,-0.09921509749107152,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,kdey,replace,0.05,0.04895922614523711,-0.04891233032536947,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,kdey,replace,0.1,0.09985869092229249,-0.09985869092229249,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,median_sweep,replace,0.05,0.04916033560819005,-0.04916033560819005,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,median_sweep,replace,0.1,0.09982513139695713,-0.09982513139695713,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,pacc,replace,0.05,0.048137901814851655,-0.04806995770473514,0.9957507082152975,0.0,0.00037882451204500003
2027,P2,c2st_lr,source_only,pacc,replace,0.1,0.09967522680380865,-0.09967522680380865,0.9910714285714286,1.0,0.00047696500791282007
2027,P2,c2st_lr,source_only,pcc,replace,0.05,0.38050832849569993,0.38050832849569993,0.9957507082152975,1.0,0.0006252197995427801
2027,P2,c2st_lr,source_only,pcc,replace,0.1,0.32660692278131376,0.32660692278131376,0.9910714285714286,0.0,0.00027332073149282
2027,P2,c2st_lr,target_real_anchor,acc,replace,0.05,0.045994475308641966,-0.04584151234567901,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,acc,replace,0.1,0.09647753086419752,-0.09647753086419752,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,cc,replace,0.05,0.008799999999999992,-0.008460000000000007,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,cc,replace,0.1,0.06037,-0.06037,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,dys,replace,0.05,0.047479631780453536,-0.047209684825461694,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,dys,replace,0.1,0.0989600530463632,-0.0989600530463632,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,emq,replace,0.05,0.047226028392758905,-0.04702276253841779,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,emq,replace,0.1,0.09901269080007018,-0.09901269080007018,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,hdy,replace,0.05,0.04818460030901316,-0.04787016760991223,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,hdy,replace,0.1,0.09921509749107152,-0.09921509749107152,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,kdey,replace,0.05,0.04895922614523711,-0.04891233032536947,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,kdey,replace,0.1,0.09985869092229249,-0.09985869092229249,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,median_sweep,replace,0.05,0.04916033560819005,-0.04916033560819005,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,median_sweep,replace,0.1,0.09982513139695713,-0.09982513139695713,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,pacc,replace,0.05,0.048137901814851655,-0.04806995770473514,0.9962006079027356,0.0,0.00037376912256020003
2027,P2,c2st_lr,target_real_anchor,pacc,replace,0.1,0.09967522680380865,-0.09967522680380865,0.9920127795527156,1.0,0.00047531651134166003
2027,P2,c2st_lr,target_real_anchor,pcc,replace,0.05,0.38050832849569993,0.38050832849569993,0.9962006079027356,1.0,0.0006292860910848601
2027,P2,c2st_lr,target_real_anchor,pcc,replace,0.1,0.32660692278131376,0.32660692278131376,0.9920127795527156,0.0,0.00027551872692102
2027,P2,c2st_xgb,oracle_target,acc,replace,0.05,0.01840726320384108,-0.016659685726756846,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,acc,replace,0.1,0.018204391095591417,-0.01611674378000871,0.4465303385853169,0.85,0.0
2027,P2,c2st_xgb,oracle_target,cc,replace,0.05,0.01588999999999995,0.01586999999999995,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,cc,replace,0.1,0.010379999999999995,-0.009780000000000006,0.4465303385853169,0.92,0.0
2027,P2,c2st_xgb,oracle_target,dys,replace,0.05,0.005891007536479135,-0.00030625622578778704,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,dys,replace,0.1,0.008192149661832241,-0.001779657591162453,0.4465303385853169,0.54,0.00041443203798128
2027,P2,c2st_xgb,oracle_target,emq,replace,0.05,0.04936206528815472,-0.04936206528815472,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,emq,replace,0.1,0.04826886168868603,-0.04826886168868603,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,oracle_target,hdy,replace,0.05,0.005952924881926652,5.2915257348618575e-05,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,hdy,replace,0.1,0.008126257272722889,-0.000986670508208159,0.4465303385853169,0.56,0.00041443203798128
2027,P2,c2st_xgb,oracle_target,kdey,replace,0.05,0.005967364640205568,6.449502113301808e-05,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,kdey,replace,0.1,0.008197808110356563,-0.0025147520218997983,0.4465303385853169,0.58,0.00023419641287142001
2027,P2,c2st_xgb,oracle_target,median_sweep,replace,0.05,0.012374160834644354,-0.010119985099457805,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,median_sweep,replace,0.1,0.013573187840022684,-0.011076551140388977,0.4465303385853169,0.78,0.0
2027,P2,c2st_xgb,oracle_target,pacc,replace,0.05,0.01619518108461617,-0.013577113815079873,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,oracle_target,pacc,replace,0.1,0.0164347656636446,-0.014667611421231628,0.4465303385853169,0.88,0.0
2027,P2,c2st_xgb,oracle_target,pcc,replace,0.05,0.3214990577456546,0.3214990577456546,0.6300694600044813,1.0,0.0007649024090029294
2027,P2,c2st_xgb,oracle_target,pcc,replace,0.1,0.2850565739064828,0.2850565739064828,0.4465303385853169,0.0,0.0017655398276769801
2027,P2,c2st_xgb,source_only,acc,replace,0.05,0.028275477330329434,-0.028275477330329434,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,acc,replace,0.1,0.04569346099690223,-0.04569346099690223,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,cc,replace,0.05,0.01604999999999995,0.01602999999999995,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,cc,replace,0.1,0.010259999999999997,-0.009640000000000004,0.4465303385853169,0.9,0.0
2027,P2,c2st_xgb,source_only,dys,replace,0.05,0.014606667761348575,-0.01459436255120985,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,dys,replace,0.1,0.029816272755515863,-0.029816272755515863,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,emq,replace,0.05,0.023393790532068675,-0.023393790532068675,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,emq,replace,0.1,0.038419516852038746,-0.038419516852038746,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,hdy,replace,0.05,0.016176333520631164,-0.016176333520631164,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,hdy,replace,0.1,0.03321760687384551,-0.03321760687384551,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,kdey,replace,0.05,0.015577261374043229,-0.015537150275296037,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,kdey,replace,0.1,0.031622204985919396,-0.031622204985919396,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,median_sweep,replace,0.05,0.02701949196288934,-0.02701949196288934,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,median_sweep,replace,0.1,0.04651662692406705,-0.04651662692406705,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,pacc,replace,0.05,0.02827235384428646,-0.02827235384428646,0.6300694600044813,0.0,0.0
2027,P2,c2st_xgb,source_only,pacc,replace,0.1,0.04735084192474757,-0.04735084192474757,0.4465303385853169,1.0,0.0
2027,P2,c2st_xgb,source_only,pcc,replace,0.05,0.14631980239945253,0.14631980239945253,0.6300694600044813,1.0,0.0007624846140319495
2027,P2,c2st_xgb,source_only,pcc,replace,0.1,0.11597166171268647,0.11597166171268647,0.4465303385853169,0.0,0.0017655398276769801
