protocol,detector,calibration_policy,quantifier,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P3,char3gram,source_only,pacc,replace,0.1,decision_regret,0,,,,
P3,char3gram,source_only,pcc,replace,0.05,prevalence_absolute_error,5,0.9146858401395148,0.0034646388569997267,0.9103839228040004,0.9189877574750293
P3,char3gram,source_only,pcc,replace,0.05,prevalence_error,5,0.9146858401395148,0.0034646388569997267,0.9103839228040004,0.9189877574750293
P3,char3gram,source_only,pcc,replace,0.05,false_positive_share,5,0.9499902416476209,1.3362174305395116e-05,0.9499736503168482,0.9500068329783936
P3,char3gram,source_only,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,source_only,pcc,replace,0.05,decision_regret,0,,,,
P3,char3gram,source_only,pcc,replace,0.1,prevalence_absolute_error,5,0.864959678301022,0.0033486625754091167,0.8608017645390043,0.8691175920630398
P3,char3gram,source_only,pcc,replace,0.1,prevalence_error,5,0.864959678301022,0.0033486625754091167,0.8608017645390043,0.8691175920630398
P3,char3gram,source_only,pcc,replace,0.1,false_positive_share,5,0.899981510965025,2.531715380588006e-05,0.8999500755666072,0.9000129463634428
P3,char3gram,source_only,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,source_only,pcc,replace,0.1,decision_regret,0,,,,
P3,char3gram,target_real_anchor,acc,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,acc,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,acc,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,acc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,acc,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,acc,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,acc,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,acc,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,acc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,acc,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,cc,replace,0.05,prevalence_absolute_error,5,0.00898799999999996,0.0036714465813899406,0.004429296958559785,0.013546703041440135
P3,char3gram,target_real_anchor,cc,replace,0.05,prevalence_error,5,0.002455999999999961,0.009721696354032021,-0.009615080364270393,0.014527080364270317
P3,char3gram,target_real_anchor,cc,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,cc,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,cc,replace,0.05,decision_regret,5,0.003201798319258444,0.0016730425702067338,0.001124441592370449,0.005279155046146439
P3,char3gram,target_real_anchor,cc,replace,0.1,prevalence_absolute_error,5,0.04531,0.010545122095073151,0.03221650153788462,0.058403498462115386
P3,char3gram,target_real_anchor,cc,replace,0.1,prevalence_error,5,-0.04531,0.010545122095073151,-0.058403498462115386,-0.03221650153788462
P3,char3gram,target_real_anchor,cc,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,cc,replace,0.1,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,cc,replace,0.1,decision_regret,5,0.002432776322189376,0.0007995332649547794,0.0014400246517287153,0.003425527992650037
P3,char3gram,target_real_anchor,dys,replace,0.05,prevalence_absolute_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,dys,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,dys,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,dys,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,dys,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,dys,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,dys,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,dys,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,dys,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,dys,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,emq,replace,0.05,prevalence_absolute_error,5,0.949999999889466,7.997866084511855e-11,0.9499999997901594,0.9499999999887727
P3,char3gram,target_real_anchor,emq,replace,0.05,prevalence_error,5,0.949999999889466,7.997866084511855e-11,0.9499999997901594,0.9499999999887727
P3,char3gram,target_real_anchor,emq,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,emq,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,emq,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,emq,replace,0.1,prevalence_absolute_error,5,0.8999999998966836,7.233803117588181e-11,0.8999999998068641,0.899999999986503
P3,char3gram,target_real_anchor,emq,replace,0.1,prevalence_error,5,0.8999999998966836,7.233803117588181e-11,0.8999999998068641,0.899999999986503
P3,char3gram,target_real_anchor,emq,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,emq,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,emq,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,hdy,replace,0.05,prevalence_absolute_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,hdy,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,hdy,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,hdy,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,hdy,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,hdy,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,hdy,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,hdy,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,hdy,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,hdy,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,kdey,replace,0.05,prevalence_absolute_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,kdey,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,char3gram,target_real_anchor,kdey,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,kdey,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,kdey,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,kdey,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,kdey,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,char3gram,target_real_anchor,kdey,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,kdey,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,kdey,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,median_sweep,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,median_sweep,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,median_sweep,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,median_sweep,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,median_sweep,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,median_sweep,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,median_sweep,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,median_sweep,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,median_sweep,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,median_sweep,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,pacc,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,pacc,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,char3gram,target_real_anchor,pacc,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,pacc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,pacc,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,pacc,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,pacc,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,char3gram,target_real_anchor,pacc,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,pacc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,pacc,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,char3gram,target_real_anchor,pcc,replace,0.05,prevalence_absolute_error,5,0.9146858401395148,0.0034646388569997267,0.9103839228040004,0.9189877574750293
P3,char3gram,target_real_anchor,pcc,replace,0.05,prevalence_error,5,0.9146858401395148,0.0034646388569997267,0.9103839228040004,0.9189877574750293
P3,char3gram,target_real_anchor,pcc,replace,0.05,false_positive_share,5,0.9195423350352604,0.021777177808881196,0.8925023973674907,0.9465822727030301
P3,char3gram,target_real_anchor,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,char3gram,target_real_anchor,pcc,replace,0.05,decision_regret,5,0.0006893704067038079,0.0007360558463678805,-0.00022456363839859007,0.001603304451806206
P3,char3gram,target_real_anchor,pcc,replace,0.1,prevalence_absolute_error,5,0.864959678301022,0.0033486625754091167,0.8608017645390043,0.8691175920630398
P3,char3gram,target_real_anchor,pcc,replace,0.1,prevalence_error,5,0.864959678301022,0.0033486625754091167,0.8608017645390043,0.8691175920630398
P3,char3gram,target_real_anchor,pcc,replace,0.1,false_positive_share,5,0.8447562944136078,0.03786834647214769,0.7977365319276355,0.8917760568995801
P3,char3gram,target_real_anchor,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,char3gram,target_real_anchor,pcc,replace,0.1,decision_regret,5,0.0006451920997557839,0.0005133616054442037,7.76947621563065e-06,0.001282614723295937
P3,column_positional_ablation,oracle_target,acc,replace,0.05,prevalence_absolute_error,3,0.14271524837812785,0.16030694777858118,-0.2555092860542365,0.5409397828104922
P3,column_positional_ablation,oracle_target,acc,replace,0.05,prevalence_error,3,0.10011195922150139,0.15854196689655328,-0.293728119641299,0.4939520380843018
P3,column_positional_ablation,oracle_target,acc,replace,0.05,false_positive_share,3,0.893245847480958,0.03663715746332591,0.8022341029749751,0.984257591986941
P3,column_positional_ablation,oracle_target,acc,replace,0.05,prevalence_decision_error,3,0.29000000000000004,0.25632011235952595,-0.3467344573923802,0.9267344573923803
P3,column_positional_ablation,oracle_target,acc,replace,0.05,decision_regret,3,0.0012571366705356,0.000605513771743817,-0.00024704292483739725,0.002761316265908597
P3,column_positional_ablation,oracle_target,acc,replace,0.1,prevalence_absolute_error,3,0.1739337185665739,0.1685187939207446,-0.24469017255062997,0.5925576096837778
P3,column_positional_ablation,oracle_target,acc,replace,0.1,prevalence_error,3,0.09945472042014213,0.15357789107305267,-0.28205391048551237,0.48096335132579665
P3,column_positional_ablation,oracle_target,acc,replace,0.1,false_positive_share,3,0.800024669338648,0.06170875204730629,0.6467316312328841,0.9533177074444119
P3,column_positional_ablation,oracle_target,acc,replace,0.1,prevalence_decision_error,3,0.52,0.06928203230275512,0.3478938908100214,0.6921061091899786
P3,column_positional_ablation,oracle_target,acc,replace,0.1,decision_regret,3,0.0012792177444013002,0.0009165707358129723,-0.0009976701859184534,0.0035561056747210537
P3,column_positional_ablation,oracle_target,cc,replace,0.05,prevalence_absolute_error,5,0.02332399999999997,0.02437558778778476,-0.0069422897911477,0.05359028979114764
P3,column_positional_ablation,oracle_target,cc,replace,0.05,prevalence_error,5,-0.018320000000000034,0.02901712253136066,-0.05434951637865784,0.01770951637865777
P3,column_positional_ablation,oracle_target,cc,replace,0.05,false_positive_share,5,0.5359475084885748,0.48993630592770815,-0.07238876399480587,1.1442837809719553
P3,column_positional_ablation,oracle_target,cc,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,column_positional_ablation,oracle_target,cc,replace,0.05,decision_regret,5,0.0006082413744867841,0.0010347437667336376,-0.0006765627080321274,0.0018930454570056955
P3,column_positional_ablation,oracle_target,cc,replace,0.1,prevalence_absolute_error,5,0.06628,0.03112517710792985,0.02763298814736756,0.10492701185263245
P3,column_positional_ablation,oracle_target,cc,replace,0.1,prevalence_error,5,-0.06628,0.03112517710792985,-0.10492701185263245,-0.02763298814736756
P3,column_positional_ablation,oracle_target,cc,replace,0.1,false_positive_share,5,0.48001480160318877,0.44035874750564663,-0.0667628014686743,1.0267924046750518
P3,column_positional_ablation,oracle_target,cc,replace,0.1,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,column_positional_ablation,oracle_target,cc,replace,0.1,decision_regret,5,0.000602763304665544,0.0008772892426821697,-0.000486535163984351,0.001692061773315439
P3,column_positional_ablation,oracle_target,dys,replace,0.05,prevalence_absolute_error,5,0.40185079303609356,0.500494734833804,-0.2195955004975802,1.0232970865697673
P3,column_positional_ablation,oracle_target,dys,replace,0.05,prevalence_error,5,0.37098264716313667,0.5285891577291228,-0.2853474798299661,1.0273127741562393
P3,column_positional_ablation,oracle_target,dys,replace,0.05,false_positive_share,5,0.5359475084885748,0.48993630592770815,-0.07238876399480587,1.1442837809719553
P3,column_positional_ablation,oracle_target,dys,replace,0.05,prevalence_decision_error,5,0.442,0.5109011646101426,-0.19236758273678906,1.0763675827367891
P3,column_positional_ablation,oracle_target,dys,replace,0.05,decision_regret,5,0.0006082413744867841,0.0010347437667336376,-0.0006765627080321274,0.0018930454570056955
P3,column_positional_ablation,oracle_target,dys,replace,0.1,prevalence_absolute_error,5,0.391221951357129,0.4647912988426611,-0.18589267109417007,0.9683365738084281
P3,column_positional_ablation,oracle_target,dys,replace,0.1,prevalence_error,5,0.3415656679053673,0.509922027629079,-0.2915861556927252,0.9747174915034598
P3,column_positional_ablation,oracle_target,dys,replace,0.1,false_positive_share,5,0.48001480160318877,0.44035874750564663,-0.0667628014686743,1.0267924046750518
P3,column_positional_ablation,oracle_target,dys,replace,0.1,prevalence_decision_error,5,0.426,0.3919566302539096,-0.06067843664354383,0.9126784366435439
P3,column_positional_ablation,oracle_target,dys,replace,0.1,decision_regret,5,0.000533127193140984,0.0007299449334495285,-0.0003732191513945379,0.0014394735376765059
P3,column_positional_ablation,oracle_target,emq,replace,0.05,prevalence_absolute_error,5,0.2080577768698682,0.2210938512802709,-0.06646649848906139,0.4825820522287978
P3,column_positional_ablation,oracle_target,emq,replace,0.05,prevalence_error,5,0.1733495106228311,0.25453670073182705,-0.14269954689744424,0.48939856814310645
P3,column_positional_ablation,oracle_target,emq,replace,0.05,false_positive_share,5,0.5359475084885748,0.48993630592770815,-0.07238876399480587,1.1442837809719553
P3,column_positional_ablation,oracle_target,emq,replace,0.05,prevalence_decision_error,5,0.46799999999999997,0.5019163276881915,-0.15521143420107053,1.0912114342010706
P3,column_positional_ablation,oracle_target,emq,replace,0.05,decision_regret,5,0.0007254849737538521,0.000980379493216608,-0.0004918169475504614,0.0019427868950581656
P3,column_positional_ablation,oracle_target,emq,replace,0.1,prevalence_absolute_error,5,0.20546095984892093,0.1777653481661498,-0.015263873097144803,0.4261857927949867
P3,column_positional_ablation,oracle_target,emq,replace,0.1,prevalence_error,5,0.12799229077119673,0.25006383745477556,-0.18250297344907607,0.4384875549914695
P3,column_positional_ablation,oracle_target,emq,replace,0.1,false_positive_share,5,0.48001480160318877,0.44035874750564663,-0.0667628014686743,1.0267924046750518
P3,column_positional_ablation,oracle_target,emq,replace,0.1,prevalence_decision_error,5,0.53,0.4969909455915671,-0.08709576457429458,1.1470957645742947
P3,column_positional_ablation,oracle_target,emq,replace,0.1,decision_regret,5,0.00024958128419380794,0.0002990319964444376,-0.00012171598010224621,0.0006208785484898621
P3,column_positional_ablation,oracle_target,hdy,replace,0.05,prevalence_absolute_error,5,0.4029893199209205,0.49948604301493826,-0.21720451729598506,1.023183157137826
P3,column_positional_ablation,oracle_target,hdy,replace,0.05,prevalence_error,5,0.37916249910538624,0.5211077488005462,-0.2678782317652627,1.0262032299760353
P3,column_positional_ablation,oracle_target,hdy,replace,0.05,false_positive_share,5,0.5359475084885748,0.48993630592770815,-0.07238876399480587,1.1442837809719553
P3,column_positional_ablation,oracle_target,hdy,replace,0.05,prevalence_decision_error,5,0.48,0.48067660646218263,-0.11683883702285092,1.076838837022851
P3,column_positional_ablation,oracle_target,hdy,replace,0.05,decision_regret,5,0.0007254849737538521,0.000980379493216608,-0.0004918169475504614,0.0019427868950581656
P3,column_positional_ablation,oracle_target,hdy,replace,0.1,prevalence_absolute_error,5,0.3894256138577625,0.4663663800676177,-0.18964473024481193,0.9684959579603369
P3,column_positional_ablation,oracle_target,hdy,replace,0.1,prevalence_error,5,0.35073464292998174,0.501416290423404,-0.27185591300164186,0.9733251988616054
P3,column_positional_ablation,oracle_target,hdy,replace,0.1,false_positive_share,5,0.48001480160318877,0.44035874750564663,-0.0667628014686743,1.0267924046750518
P3,column_positional_ablation,oracle_target,hdy,replace,0.1,prevalence_decision_error,5,0.372,0.33966159629843345,-0.04974557569618576,0.7937455756961858
P3,column_positional_ablation,oracle_target,hdy,replace,0.1,decision_regret,5,0.000209782244922004,0.0002891124265806114,-0.00014919824659647015,0.0005687627364404782
P3,column_positional_ablation,oracle_target,kdey,replace,0.05,prevalence_absolute_error,3,0.5485863699259229,0.45564703742714696,-0.583303618994167,1.680476358846013
P3,column_positional_ablation,oracle_target,kdey,replace,0.05,prevalence_error,3,0.5339853436911005,0.48087768969301775,-0.6605810600146979,1.728551747396899
P3,column_positional_ablation,oracle_target,kdey,replace,0.05,false_positive_share,3,0.893245847480958,0.03663715746332591,0.8022341029749751,0.984257591986941
P3,column_positional_ablation,oracle_target,kdey,replace,0.05,prevalence_decision_error,3,0.6666666666666666,0.5773502691896258,-0.7675509099164876,2.100884243249821
P3,column_positional_ablation,oracle_target,kdey,replace,0.05,decision_regret,3,0.0008736129599090867,0.0008996359558041146,-0.0013612066447504676,0.0031084325645686414
P3,column_positional_ablation,oracle_target,kdey,replace,0.1,prevalence_absolute_error,3,0.5205922358824934,0.43060073666702636,-0.5490792927795399,1.5902637645445266
P3,column_positional_ablation,oracle_target,kdey,replace,0.1,prevalence_error,3,0.5056997807039941,0.45633869868747917,-0.6279083900366437,1.639307951444632
P3,column_positional_ablation,oracle_target,kdey,replace,0.1,false_positive_share,3,0.800024669338648,0.06170875204730629,0.6467316312328841,0.9533177074444119
P3,column_positional_ablation,oracle_target,kdey,replace,0.1,prevalence_decision_error,3,0.2733333333333333,0.4734272207354931,-0.902725079464853,1.4493917461315196
P3,column_positional_ablation,oracle_target,kdey,replace,0.1,decision_regret,3,0.0006913575225425201,0.00045007471038147957,-0.0004266900386212211,0.0018094050837062611
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.05,prevalence_absolute_error,1,0.019413222222222196,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.05,prevalence_error,1,-0.006319666666666718,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.05,false_positive_share,1,0.8555780933062881,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.05,prevalence_decision_error,1,0.01,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.05,decision_regret,1,0.0006522438105736801,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.1,prevalence_absolute_error,1,0.022689027777777752,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.1,prevalence_error,1,-0.010744055555555574,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.1,false_positive_share,1,0.7372693726937269,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.1,prevalence_decision_error,1,0.63,,,
P3,column_positional_ablation,oracle_target,median_sweep,replace,0.1,decision_regret,1,0.000570713334252,,,
P3,column_positional_ablation,oracle_target,pacc,replace,0.05,prevalence_absolute_error,3,0.06900974693632989,0.049315591467961745,-0.05349697360650671,0.19151646747916648
P3,column_positional_ablation,oracle_target,pacc,replace,0.05,prevalence_error,3,0.03582338597609204,0.045794298235722924,-0.07793595725440888,0.14958272920659296
P3,column_positional_ablation,oracle_target,pacc,replace,0.05,false_positive_share,3,0.893245847480958,0.03663715746332591,0.8022341029749751,0.984257591986941
P3,column_positional_ablation,oracle_target,pacc,replace,0.05,prevalence_decision_error,3,0.29333333333333333,0.24006943440041117,-0.30303220209930004,0.8896988687659667
P3,column_positional_ablation,oracle_target,pacc,replace,0.05,decision_regret,3,0.0006383442832071867,0.0005932094768547218,-0.0008352697492153121,0.0021119583156296853
P3,column_positional_ablation,oracle_target,pacc,replace,0.1,prevalence_absolute_error,3,0.06286925001140563,0.03855484743491568,-0.0329063004724489,0.15864480049526014
P3,column_positional_ablation,oracle_target,pacc,replace,0.1,prevalence_error,3,0.016854389011681827,0.0272659805891049,-0.05087806161756613,0.08458683964092978
P3,column_positional_ablation,oracle_target,pacc,replace,0.1,false_positive_share,3,0.800024669338648,0.06170875204730629,0.6467316312328841,0.9533177074444119
P3,column_positional_ablation,oracle_target,pacc,replace,0.1,prevalence_decision_error,3,0.48,0.08544003745317527,0.2677551808692067,0.6922448191307933
P3,column_positional_ablation,oracle_target,pacc,replace,0.1,decision_regret,3,0.0004747523629115534,0.00010839583359477517,0.00020548218488215906,0.0007440225409409477
P3,column_positional_ablation,oracle_target,pcc,replace,0.05,prevalence_absolute_error,5,0.44721795395363895,0.0038703373142368147,0.44241229544964644,0.45202361245763145
P3,column_positional_ablation,oracle_target,pcc,replace,0.05,prevalence_error,5,0.44721795395363895,0.0038703373142368147,0.44241229544964644,0.45202361245763145
P3,column_positional_ablation,oracle_target,pcc,replace,0.05,false_positive_share,5,0.5359475084885748,0.48993630592770815,-0.07238876399480587,1.1442837809719553
P3,column_positional_ablation,oracle_target,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,column_positional_ablation,oracle_target,pcc,replace,0.05,decision_regret,5,0.0005246271025726241,0.0007961032812025063,-0.0004638656805484154,0.0015131198856936636
P3,column_positional_ablation,oracle_target,pcc,replace,0.1,prevalence_absolute_error,5,0.3974735897409711,0.0034903145922341467,0.3931397917693887,0.4018073877125535
P3,column_positional_ablation,oracle_target,pcc,replace,0.1,prevalence_error,5,0.3974735897409711,0.0034903145922341467,0.3931397917693887,0.4018073877125535
P3,column_positional_ablation,oracle_target,pcc,replace,0.1,false_positive_share,5,0.48001480160318877,0.44035874750564663,-0.0667628014686743,1.0267924046750518
P3,column_positional_ablation,oracle_target,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,column_positional_ablation,oracle_target,pcc,replace,0.1,decision_regret,5,0.000435541627576308,0.0005048787849906703,-0.00019134818320346622,0.0010624314383560823
P3,column_positional_ablation,source_only,acc,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,column_positional_ablation,source_only,acc,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,column_positional_ablation,source_only,acc,replace,0.05,false_positive_share,5,0.9498919577901436,0.00018116972176344227,0.9496670058690653,0.9501169097112219
P3,column_positional_ablation,source_only,acc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,column_positional_ablation,source_only,acc,replace,0.05,decision_regret,1,0.10419839176942505,,,
P3,column_positional_ablation,source_only,acc,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,column_positional_ablation,source_only,acc,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,column_positional_ablation,source_only,acc,replace,0.1,false_positive_share,5,0.8997953640651077,0.00034311938811726805,0.8993693250737969,0.9002214030564186
P3,column_positional_ablation,source_only,acc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,column_positional_ablation,source_only,acc,replace,0.1,decision_regret,0,,,,
P3,column_positional_ablation,source_only,cc,replace,0.05,prevalence_absolute_error,5,0.9478899999999999,0.0030939133795244243,0.9440483991430835,0.9517316008569163
P3,column_positional_ablation,source_only,cc,replace,0.05,prevalence_error,5,0.9478899999999999,0.0030939133795244243,0.9440483991430835,0.9517316008569163
P3,column_positional_ablation,source_only,cc,replace,0.05,false_positive_share,5,0.9498919577901436,0.00018116972176344227,0.9496670058690653,0.9501169097112219
