protocol,detector,calibration_policy,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,c2st_xgb,target_real_anchor,calibration_shift,5,0.00208895534735902,0.0035508421605398963,-0.00231999752668744,0.00649790822140548
P1,c2st_xgb,target_real_anchor,reference_fpr,5,0.05,0.0,0.05,0.05
P1,c2st_xgb,target_real_anchor,target_test_fpr,5,0.04854981084489278,0.01225662495352694,0.03333120090061249,0.06376842078917307
P1,c2st_xgb,target_real_anchor,threshold_fpr_shift,5,-0.0014501891551071803,0.012256624953526904,-0.01666879909938742,0.01376842078917306
P1,c2st_xgb,target_real_anchor,prevalence_mae,5,0.007632012070511481,0.0007194354066416741,0.006738715027051429,0.008525309113971534
P1,c2st_xgb,target_real_anchor,prevalence_decision_error_rate,5,0.07892307692307692,0.004666384888647103,0.07312899480508173,0.0847171590410721
P1,c2st_xgb,target_real_anchor,governance_regret,5,0.0034806157883636585,0.0012566327522056644,0.001920300140986173,0.005040931435741144
P1,char3gram,oracle_target,source_validation_auroc,5,0.9005078737511238,0.0016722040285232023,0.8984315582112553,0.9025841892909924
P1,char3gram,oracle_target,target_test_auroc,5,0.8987714260498147,0.002910281972016727,0.8951578337005401,0.9023850183990894
P1,char3gram,oracle_target,ranking_shift,5,-0.0017364477013092398,0.003976148547486811,-0.006673488204233802,0.0032005928016153227
P1,char3gram,oracle_target,source_validation_ece,5,0.01982555455493006,0.00240445223015707,0.016840032785343274,0.022811076324516844
P1,char3gram,oracle_target,target_test_ece,5,0.02447400842517106,0.0045628419975879755,0.018808491787273923,0.030139525063068197
P1,char3gram,oracle_target,calibration_shift,5,0.004648453870240979,0.00637069213331328,-0.0032618051953340567,0.012558712935816015
P1,char3gram,oracle_target,reference_fpr,5,0.0498213159554341,0.0,0.0498213159554341,0.0498213159554341
P1,char3gram,oracle_target,target_test_fpr,5,0.0492433795712484,0.0032258202376510775,0.04523799471747995,0.05324876442501685
P1,char3gram,oracle_target,threshold_fpr_shift,5,-0.0005779363841856578,0.003225820237651031,-0.004583321237954054,0.003427448469582738
P1,char3gram,oracle_target,prevalence_mae,5,0.009379947709605584,0.0006075663982086057,0.008625554386431627,0.010134341032779541
P1,char3gram,oracle_target,prevalence_decision_error_rate,5,0.07815384615384616,0.003245388170727536,0.0741241645020574,0.08218352780563491
P1,char3gram,oracle_target,governance_regret,5,0.0022627427466534885,0.0004670620898592979,0.001682808564749387,0.00284267692855759
P1,char3gram,source_only,source_validation_auroc,5,0.9005078737511238,0.0016722040285232023,0.8984315582112553,0.9025841892909924
P1,char3gram,source_only,target_test_auroc,5,0.8987714260498147,0.002910281972016727,0.8951578337005401,0.9023850183990894
P1,char3gram,source_only,ranking_shift,5,-0.0017364477013092398,0.003976148547486811,-0.006673488204233802,0.0032005928016153227
P1,char3gram,source_only,source_validation_ece,5,0.01982555455493006,0.00240445223015707,0.016840032785343274,0.022811076324516844
P1,char3gram,source_only,target_test_ece,5,0.02447400842517106,0.0045628419975879755,0.018808491787273923,0.030139525063068197
P1,char3gram,source_only,calibration_shift,5,0.004648453870240979,0.00637069213331328,-0.0032618051953340567,0.012558712935816015
P1,char3gram,source_only,reference_fpr,5,0.0498213159554341,0.0,0.0498213159554341,0.0498213159554341
P1,char3gram,source_only,target_test_fpr,5,0.0492433795712484,0.0032258202376510775,0.04523799471747995,0.05324876442501685
P1,char3gram,source_only,threshold_fpr_shift,5,-0.0005779363841856578,0.003225820237651031,-0.004583321237954054,0.003427448469582738
P1,char3gram,source_only,prevalence_mae,5,0.009379947709605584,0.0006075663982086057,0.008625554386431627,0.010134341032779541
P1,char3gram,source_only,prevalence_decision_error_rate,5,0.07815384615384616,0.003245388170727536,0.0741241645020574,0.08218352780563491
P1,char3gram,source_only,governance_regret,5,0.0022627427466534885,0.0004670620898592979,0.001682808564749387,0.00284267692855759
P1,char3gram,target_real_anchor,source_validation_auroc,5,0.9005078737511238,0.0016722040285232023,0.8984315582112553,0.9025841892909924
P1,char3gram,target_real_anchor,target_test_auroc,5,0.8987714260498147,0.002910281972016727,0.8951578337005401,0.9023850183990894
P1,char3gram,target_real_anchor,ranking_shift,5,-0.0017364477013092398,0.003976148547486811,-0.006673488204233802,0.0032005928016153227
P1,char3gram,target_real_anchor,source_validation_ece,5,0.01982555455493006,0.00240445223015707,0.016840032785343274,0.022811076324516844
P1,char3gram,target_real_anchor,target_test_ece,5,0.02447400842517106,0.0045628419975879755,0.018808491787273923,0.030139525063068197
P1,char3gram,target_real_anchor,calibration_shift,5,0.004648453870240979,0.00637069213331328,-0.0032618051953340567,0.012558712935816015
P1,char3gram,target_real_anchor,reference_fpr,5,0.05,0.0,0.05,0.05
P1,char3gram,target_real_anchor,target_test_fpr,5,0.05264817150063048,0.018106106291686606,0.030166471170592565,0.0751298718306684
P1,char3gram,target_real_anchor,threshold_fpr_shift,5,0.00264817150063052,0.018106106291686564,-0.019833528829407348,0.02512987183066839
P1,char3gram,target_real_anchor,prevalence_mae,5,0.009379947709605584,0.0006075663982086057,0.008625554386431627,0.010134341032779541
P1,char3gram,target_real_anchor,prevalence_decision_error_rate,5,0.07815384615384616,0.003245388170727536,0.0741241645020574,0.08218352780563491
P1,char3gram,target_real_anchor,governance_regret,5,0.0022301213738403587,0.0003474545694963852,0.0017986995438853094,0.002661543203795408
P1,column_positional_ablation,oracle_target,source_validation_auroc,5,0.9076585940487378,0.04107952041959051,0.8566516324802559,0.9586655556172198
P1,column_positional_ablation,oracle_target,target_test_auroc,5,0.906644679406344,0.04156882370213502,0.8550301675677237,0.9582591912449643
P1,column_positional_ablation,oracle_target,ranking_shift,5,-0.00101391464239396,0.0038442774611345295,-0.005787215564990875,0.003759386280202956
P1,column_positional_ablation,oracle_target,source_validation_ece,5,0.019748199436818457,0.009127520025103183,0.008414886428763917,0.031081512444872998
P1,column_positional_ablation,oracle_target,target_test_ece,5,0.0233599524108134,0.010405806447111324,0.010439437173158648,0.03628046764846815
P1,column_positional_ablation,oracle_target,calibration_shift,5,0.0036117529739948797,0.0023392626212433093,0.0007071747948532948,0.006516331153136465
P1,column_positional_ablation,oracle_target,reference_fpr,5,0.04969518604162283,0.00018802337418543467,0.049461724187075985,0.04992864789616968
P1,column_positional_ablation,oracle_target,target_test_fpr,5,0.05050441361916769,0.0033910445925661526,0.046293875632274745,0.05471495160606063
