seed,protocol,detector,calibration_policy,quantifier,contamination_mode,prevalence_absolute_error,prevalence_error,decision_regret
2027,P2,c2st_lr,source_only,median_sweep,replace,0.379032573653853,-0.37782041691904616,0.00035072157049914187
2027,P2,c2st_lr,source_only,pacc,append,0.27562467536763163,-0.27353755935537727,0.00017089414454015921
2027,P2,c2st_lr,source_only,pacc,replace,0.3791534966650605,-0.377354833781683,0.00035072157049914187
2027,P2,c2st_lr,source_only,pcc,append,0.2966501626554288,0.13905575235682732,0.0006182228474297971
2027,P2,c2st_lr,source_only,pcc,replace,0.34545812316245644,0.027935141337312536,0.0007273951870179863
2027,P2,c2st_lr,target_real_anchor,acc,append,0.2749325351145347,-0.2735562026048329,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,acc,replace,0.3780340652557319,-0.37684522486772487,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,cc,append,0.2564154320459844,-0.24271411200799767,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,cc,replace,0.3614928571428571,-0.3497328571428571,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,dys,append,0.27603010518476584,-0.2723695011598872,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,dys,replace,0.37957349453354744,-0.37650675343941675,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,emq,append,0.2753797527690781,-0.27343694056314927,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,emq,replace,0.3788667074033701,-0.37717240181909656,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,hdy,append,0.2753654513423038,-0.2734125409199526,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,hdy,replace,0.37903351223188453,-0.377314670055712,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,kdey,append,0.2751601290850263,-0.2744634573711914,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,kdey,replace,0.37869772696644116,-0.3780938803803158,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,median_sweep,append,0.2753981565622822,-0.2739839737050076,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,median_sweep,replace,0.379032573653853,-0.37782041691904616,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,pacc,append,0.27562467536763163,-0.27353755935537727,0.0001788985112244179
2027,P2,c2st_lr,target_real_anchor,pacc,replace,0.3791534966650605,-0.377354833781683,0.0003487433746137847
2027,P2,c2st_lr,target_real_anchor,pcc,append,0.2966501626554288,0.13905575235682732,0.0006006755172615734
2027,P2,c2st_lr,target_real_anchor,pcc,replace,0.34545812316245644,0.027935141337312536,0.0007278661860383052
2027,P2,c2st_xgb,oracle_target,acc,append,0.013876427705796448,-0.011385812410152536,0.0007894100580270561
2027,P2,c2st_xgb,oracle_target,acc,replace,0.01710608530273738,-0.011880235081374304,0.0008889949508904823
2027,P2,c2st_xgb,oracle_target,cc,append,0.11884221759621992,-0.09971890521654891,0.0007478129945489461
2027,P2,c2st_xgb,oracle_target,cc,replace,0.1692542857142857,-0.15292,0.0008889949508904823
2027,P2,c2st_xgb,oracle_target,dys,append,0.007706939802242067,-0.0008373342927378868,0.0007803250102572861
2027,P2,c2st_xgb,oracle_target,dys,replace,0.01183953668678311,-0.0029752902909471976,0.0009481995277449509
2027,P2,c2st_xgb,oracle_target,emq,append,0.02727224670381395,-0.026235303803071625,0.0007478129945489461
2027,P2,c2st_xgb,oracle_target,emq,replace,0.0364571057900133,-0.033775285910490054,0.0008889949508904823
2027,P2,c2st_xgb,oracle_target,hdy,append,0.007544399136504338,5.363578584956697e-05,0.0007803250102572861
2027,P2,c2st_xgb,oracle_target,hdy,replace,0.011414026574661226,-0.0017898941196727001,0.0009481995277449509
2027,P2,c2st_xgb,oracle_target,kdey,append,0.01728689726231723,-0.014187329785018183,0.0007803250102572861
2027,P2,c2st_xgb,oracle_target,kdey,replace,0.025400891609089874,-0.02266814252695756,0.0009224515813006851
2027,P2,c2st_xgb,oracle_target,median_sweep,append,0.010964697626264062,-0.00800510172728789,0.000793091700369236
2027,P2,c2st_xgb,oracle_target,median_sweep,replace,0.01493057884436683,-0.009232134728472065,0.0008889949508904823
2027,P2,c2st_xgb,oracle_target,pacc,append,0.013059299219228106,-0.009941565101495811,0.0007478129945489461
2027,P2,c2st_xgb,oracle_target,pacc,replace,0.016824425542356015,-0.011125838176275353,0.0008889949508904823
2027,P2,c2st_xgb,oracle_target,pcc,append,0.22183669846889184,0.15911201605488254,0.0008898218158372467
2027,P2,c2st_xgb,oracle_target,pcc,replace,0.24200327252309514,0.08437178542603196,0.0013174313597427041
2027,P2,c2st_xgb,source_only,acc,append,0.10487569652118864,-0.10481285882288768,0.0007492600082058261
2027,P2,c2st_xgb,source_only,acc,replace,0.1412516136299633,-0.14119775274570537,0.0008889949508904823
2027,P2,c2st_xgb,source_only,cc,append,0.11879520279208108,-0.09963023482519895,0.0007492600082058261
2027,P2,c2st_xgb,source_only,cc,replace,0.16922571428571426,-0.1528342857142857,0.0008889949508904823
2027,P2,c2st_xgb,source_only,dys,append,0.07739567861876763,-0.0772314507264446,0.0007492600082058261
2027,P2,c2st_xgb,source_only,dys,replace,0.10674751494800128,-0.1066049902959903,0.0008889949508904823
2027,P2,c2st_xgb,source_only,emq,append,0.10163205403633543,-0.10163205237668266,0.0007492600082058261
2027,P2,c2st_xgb,source_only,emq,replace,0.14336409486019555,-0.14336409343763604,0.0008889949508904823
2027,P2,c2st_xgb,source_only,hdy,append,0.09915170178710271,-0.09898998231388823,0.0007492600082058261
2027,P2,c2st_xgb,source_only,hdy,replace,0.14053942303217246,-0.14040080634084576,0.0008889949508904823
2027,P2,c2st_xgb,source_only,kdey,append,0.09845374828072317,-0.09845176132706099,0.0007492600082058261
2027,P2,c2st_xgb,source_only,kdey,replace,0.14098532924467133,-0.14097789598456845,0.0008889949508904823
2027,P2,c2st_xgb,source_only,median_sweep,append,0.10805668511095869,-0.10803440835349364,0.0007492600082058261
2027,P2,c2st_xgb,source_only,median_sweep,replace,0.14579475806146297,-0.1457756636979215,0.0008889949508904823
2027,P2,c2st_xgb,source_only,pacc,append,0.10936542514052087,-0.10932690947317739,0.0007492600082058261
2027,P2,c2st_xgb,source_only,pacc,replace,0.14777991768106072,-0.14774690425190914,0.0008889949508904823
2027,P2,c2st_xgb,source_only,pcc,append,0.14391766952362134,0.01153359845041002,0.00089198317800828
2027,P2,c2st_xgb,source_only,pcc,replace,0.18311022722187684,-0.050488281159556864,0.0013170859604611357
2027,P2,c2st_xgb,target_real_anchor,acc,append,0.10051696599849314,-0.10032156457286942,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,acc,replace,0.13649317911407666,-0.13631856941876352,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,cc,append,0.12001365326539018,-0.10466304361183225,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,cc,replace,0.1707085714285714,-0.15761142857142857,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,dys,append,0.07739567861876763,-0.0772314507264446,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,dys,replace,0.10674751494800128,-0.1066049902959903,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,emq,append,0.10163205403633543,-0.10163205237668266,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,emq,replace,0.14336409486019555,-0.14336409343763604,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,hdy,append,0.09915170178710271,-0.09898998231388823,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,hdy,replace,0.14053942303217246,-0.14040080634084576,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,kdey,append,0.09845374828072317,-0.09845176132706099,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,kdey,replace,0.14098532924467133,-0.14097789598456845,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,median_sweep,append,0.10805668511095869,-0.10803440835349364,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,median_sweep,replace,0.14579475806146297,-0.1457756636979215,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,pacc,append,0.10936542514052087,-0.10932690947317739,0.0006409904167398966
2027,P2,c2st_xgb,target_real_anchor,pacc,replace,0.14777991768106072,-0.14774690425190914,0.0008096316159662172
2027,P2,c2st_xgb,target_real_anchor,pcc,append,0.14391766952362134,0.01153359845041002,0.0006790890041615134
2027,P2,c2st_xgb,target_real_anchor,pcc,replace,0.18311022722187684,-0.050488281159556864,0.001157652792082177
2027,P2,char3gram,oracle_target,acc,append,0.01482959408785612,-0.006528574398632992,0.0005900885059492042
2027,P2,char3gram,oracle_target,acc,replace,0.01927390454093466,-0.009087968180311563,0.0005326841920168408
2027,P2,char3gram,oracle_target,cc,append,0.1495937444940244,-0.12856849226509784,0.0005389667956156909
2027,P2,char3gram,oracle_target,cc,replace,0.2127085714285714,-0.19481428571428572,0.0005326841920168408
2027,P2,char3gram,oracle_target,dys,append,0.01586630689974338,-0.004151173128644284,0.0005974334740049975
2027,P2,char3gram,oracle_target,dys,replace,0.02017538582981247,-0.004589501372196763,0.0005326841920168408
2027,P2,char3gram,oracle_target,emq,append,0.02930900793162106,-0.026710188195086887,0.0005389667956156909
2027,P2,char3gram,oracle_target,emq,replace,0.037843503897010626,-0.03107467548852712,0.0005326841920168408
2027,P2,char3gram,oracle_target,hdy,append,0.01467293273791805,-0.006460919452512135,0.0005900885059492042
2027,P2,char3gram,oracle_target,hdy,replace,0.018884362736676107,-0.00907742293156617,0.0005326841920168408
2027,P2,char3gram,oracle_target,kdey,append,0.017297036258399682,-0.01350140593894524,0.0005974334740049975
2027,P2,char3gram,oracle_target,kdey,replace,0.021408475704280387,-0.015846504447973114,0.0005326841920168408
2027,P2,char3gram,oracle_target,median_sweep,append,0.015855366769874812,-0.009247309506811222,0.0005974334740049975
2027,P2,char3gram,oracle_target,median_sweep,replace,0.020024037297657865,-0.01022009841529835,0.0005326841920168408
2027,P2,char3gram,oracle_target,pacc,append,0.016166199653651573,-0.003947922617557132,0.0005974334740049975
2027,P2,char3gram,oracle_target,pacc,replace,0.02060160879165834,-0.004811280018408551,0.0006313898867089923
2027,P2,char3gram,oracle_target,pcc,append,0.25435713839672597,0.18434542020629488,0.0011103357071683465
2027,P2,char3gram,oracle_target,pcc,replace,0.27707713680267543,0.09921079009780859,0.0009209914843376743
2027,P2,char3gram,source_only,acc,append,0.11842856121409147,-0.11789024918409825,0.0005389667956156909
2027,P2,char3gram,source_only,acc,replace,0.16174441078093946,-0.16132459498763876,0.0005326841920168408
2027,P2,char3gram,source_only,cc,append,0.14957573892350537,-0.12853132556763988,0.0005389667956156909
2027,P2,char3gram,source_only,cc,replace,0.21267571428571427,-0.19477571428571427,0.0005326841920168408
2027,P2,char3gram,source_only,dys,append,0.13007253465649757,-0.12908673453558628,0.0005389667956156909
2027,P2,char3gram,source_only,dys,replace,0.17846468437214352,-0.177613939653636,0.0005326841920168408
2027,P2,char3gram,source_only,emq,append,0.1370621432023471,-0.1370621350027183,0.0005389667956156909
2027,P2,char3gram,source_only,emq,replace,0.1807271121955109,-0.18072710516725768,0.0005326841920168408
2027,P2,char3gram,source_only,hdy,append,0.12948395206732208,-0.12849451509569632,0.0005389667956156909
2027,P2,char3gram,source_only,hdy,replace,0.17521237730353245,-0.1743642884707104,0.0005326841920168408
2027,P2,char3gram,source_only,kdey,append,0.12584317813995677,-0.12572226769106482,0.0005389667956156909
2027,P2,char3gram,source_only,kdey,replace,0.1704246847638509,-0.1703210472362292,0.0005326841920168408
2027,P2,char3gram,source_only,median_sweep,append,0.12494082081654904,-0.12458363025287725,0.0005389667956156909
2027,P2,char3gram,source_only,median_sweep,replace,0.16914767154518282,-0.16888082610056007,0.0005326841920168408
2027,P2,char3gram,source_only,pacc,append,0.12635309343055914,-0.12579238615533453,0.0005389667956156909
2027,P2,char3gram,source_only,pacc,replace,0.17129683584373734,-0.1708557855644142,0.0005326841920168408
2027,P2,char3gram,source_only,pcc,append,0.18334613110851175,0.04701261147844972,0.0011079911787116301
2027,P2,char3gram,source_only,pcc,replace,0.2239650244118235,-0.0269104263036179,0.0009189818885176314
2027,P2,char3gram,target_real_anchor,acc,append,0.1192430932271908,-0.11860163263884894,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,acc,replace,0.1637064502473606,-0.16316823634416278,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,cc,append,0.15993511022357548,-0.14684731978356283,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,cc,replace,0.22672714285714285,-0.21561,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,dys,append,0.13007253465649757,-0.12908673453558628,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,dys,replace,0.17846468437214352,-0.177613939653636,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,emq,append,0.1370621432023471,-0.1370621350027183,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,emq,replace,0.1807271121955109,-0.18072710516725768,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,hdy,append,0.12948395206732208,-0.12849451509569632,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,hdy,replace,0.17521237730353245,-0.1743642884707104,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,kdey,append,0.12584317813995677,-0.12572226769106482,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,kdey,replace,0.1704246847638509,-0.1703210472362292,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,median_sweep,append,0.12494082081654904,-0.12458363025287725,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,median_sweep,replace,0.16914767154518282,-0.16888082610056007,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,pacc,append,0.12635309343055914,-0.12579238615533453,0.0004954648027665097
2027,P2,char3gram,target_real_anchor,pacc,replace,0.17129683584373734,-0.1708557855644142,0.0004874368861312457
2027,P2,char3gram,target_real_anchor,pcc,append,0.18334613110851175,0.04701261147844972,0.0008816892327530199
2027,P2,char3gram,target_real_anchor,pcc,replace,0.2239650244118235,-0.0269104263036179,0.0007359987691225029
2027,P2,column_positional_ablation,oracle_target,acc,append,0.01567505121330087,-0.014486237263168965,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,acc,replace,0.018159395511582955,-0.014496657818532762,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,cc,append,0.11537833994774753,-0.09754770391833265,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,cc,replace,0.16394857142857142,-0.14879714285714285,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,dys,append,0.01025218073405081,-0.00797662286677351,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,dys,replace,0.01418977170737621,-0.00977875581911816,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,emq,append,0.024632438363023534,-0.0238271169075742,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,emq,replace,0.028938424519102633,-0.025933599559997973,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,hdy,append,0.010361434842024569,-0.008147836202117247,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,hdy,replace,0.013315553484051286,-0.008820270460260484,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,kdey,append,0.03520630706555614,-0.035178384702319425,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,kdey,replace,0.042938514825005956,-0.04285475557351935,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,median_sweep,append,0.014402836850481065,-0.012826443720418513,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,median_sweep,replace,0.016645808269479513,-0.012412907617650442,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,pacc,append,0.014522689263674256,-0.012443974710045212,0.000631172703827407
2027,P2,column_positional_ablation,oracle_target,pacc,replace,0.016980027531709015,-0.012017795307127077,0.0023662676781632166
2027,P2,column_positional_ablation,oracle_target,pcc,append,0.21587784349920758,0.15457455910410725,0.0007595722700896466
2027,P2,column_positional_ablation,oracle_target,pcc,replace,0.23584407191822915,0.08200006973965725,0.002647249993719996
2027,P2,column_positional_ablation,source_only,acc,append,0.0964161772618569,-0.09634766902248136,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,acc,replace,0.12844369677445996,-0.1283652034031305,0.002366094978522433
2027,P2,column_positional_ablation,source_only,cc,append,0.11532539095197376,-0.09727479420853875,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,cc,replace,0.16388142857142854,-0.14855285714285713,0.002366094978522433
2027,P2,column_positional_ablation,source_only,dys,append,0.0820571089364097,-0.08202392660262513,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,dys,replace,0.11097116568366963,-0.11094272368328284,0.002366094978522433
2027,P2,column_positional_ablation,source_only,emq,append,0.09930820650598482,-0.0993082021567468,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,emq,replace,0.13487032527021503,-0.13487032154229672,0.002366094978522433
2027,P2,column_positional_ablation,source_only,hdy,append,0.0926870338212205,-0.0926486713163671,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,hdy,replace,0.12865543124392487,-0.1286225490969077,0.002366094978522433
2027,P2,column_positional_ablation,source_only,kdey,append,0.10209851636546764,-0.10209652941180544,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,kdey,replace,0.13856061183940474,-0.13855890873626572,0.002366094978522433
2027,P2,column_positional_ablation,source_only,median_sweep,append,0.10023010666673549,-0.10021496284969772,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,median_sweep,replace,0.13330195679638027,-0.13328897638177647,0.002366094978522433
2027,P2,column_positional_ablation,source_only,pacc,append,0.10133680323488292,-0.10129555397119248,0.0006286266924564396
2027,P2,column_positional_ablation,source_only,pacc,replace,0.13484994405669964,-0.13481808568575093,0.002366094978522433
2027,P2,column_positional_ablation,source_only,pcc,append,0.1485901740476097,0.02796467984866495,0.0007623380810034201
2027,P2,column_positional_ablation,source_only,pcc,replace,0.18475620207372725,-0.033416356660791416,0.002652085583661959
2027,P2,column_positional_ablation,target_real_anchor,acc,append,0.09512380806254596,-0.0950480221899431,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,acc,replace,0.1268721901457894,-0.1267992698137364,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,cc,append,0.11604825193243369,-0.10016077050052984,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,cc,replace,0.16478714285714283,-0.15127285714285713,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,dys,append,0.0820571089364097,-0.08202392660262513,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,dys,replace,0.11097116568366963,-0.11094272368328284,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,emq,append,0.09930820650598482,-0.0993082021567468,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,emq,replace,0.13487032527021503,-0.13487032154229672,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,hdy,append,0.0926870338212205,-0.0926486713163671,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,hdy,replace,0.12865543124392487,-0.1286225490969077,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,kdey,append,0.10209851636546764,-0.10209652941180544,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,kdey,replace,0.13856061183940474,-0.13855890873626572,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,median_sweep,append,0.10023010666673549,-0.10021496284969772,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,median_sweep,replace,0.13330195679638027,-0.13328897638177647,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,pacc,append,0.10133680323488292,-0.10129555397119248,0.0005864251802355966
2027,P2,column_positional_ablation,target_real_anchor,pacc,replace,0.13484994405669964,-0.13481808568575093,0.00232996935366373
2027,P2,column_positional_ablation,target_real_anchor,pcc,append,0.1485901740476097,0.02796467984866495,0.0006929730086161092
2027,P2,column_positional_ablation,target_real_anchor,pcc,replace,0.18475620207372725,-0.033416356660791416,0.0026027876862015895
2027,P2,datum_transformer,oracle_target,acc,append,0.012500903151133247,-0.009281958533340013,0.0005882018932067201
2027,P2,datum_transformer,oracle_target,acc,replace,0.014917845333979236,-0.009391024041664104,0.0014155090557411367
2027,P2,datum_transformer,oracle_target,cc,append,0.11547560603215751,-0.09514910546187257,0.0005882018932067201
2027,P2,datum_transformer,oracle_target,cc,replace,0.16454714285714284,-0.14673857142857144,0.001398882790323768
2027,P2,datum_transformer,oracle_target,dys,append,0.011316644936409805,-0.009241593471892634,0.00054336278647206
2027,P2,datum_transformer,oracle_target,dys,replace,0.014766121179234225,-0.010804438216402215,0.001398882790323768
2027,P2,datum_transformer,oracle_target,emq,append,0.023767642675283966,-0.022682514749915447,0.00054336278647206
2027,P2,datum_transformer,oracle_target,emq,replace,0.02671693636355576,-0.023445880029892858,0.001398882790323768
2027,P2,datum_transformer,oracle_target,hdy,append,0.009319816637808166,-0.006043713463823722,0.0005882018932067201
2027,P2,datum_transformer,oracle_target,hdy,replace,0.011557909815369428,-0.005634418974551228,0.001398882790323768
2027,P2,datum_transformer,oracle_target,kdey,append,0.031124546574855173,-0.031085573417003763,0.00054336278647206
2027,P2,datum_transformer,oracle_target,kdey,replace,0.03511476569701576,-0.03498256628920419,0.001398882790323768
2027,P2,datum_transformer,oracle_target,median_sweep,append,0.0133465108345599,-0.011426271926694627,0.0005882018932067201
2027,P2,datum_transformer,oracle_target,median_sweep,replace,0.01586083415119978,-0.010961246301709875,0.001398882790323768
2027,P2,datum_transformer,oracle_target,pacc,append,0.013807429733687213,-0.011398039637064726,0.0005882018932067201
2027,P2,datum_transformer,oracle_target,pacc,replace,0.016026439799406402,-0.010360957642462396,0.001398882790323768
2027,P2,datum_transformer,oracle_target,pcc,append,0.2165589813158719,0.15521036498298554,0.0007581069398042029
2027,P2,datum_transformer,oracle_target,pcc,replace,0.23654687994330695,0.08267084358873966,0.0017941451681780136
2027,P2,datum_transformer,source_only,acc,append,0.09332655968788885,-0.09321573487590483,0.0005684199343531904
2027,P2,datum_transformer,source_only,acc,replace,0.12527475512575742,-0.12518130198389638,0.0013177296591222823
2027,P2,datum_transformer,source_only,cc,append,0.11543809002948834,-0.09501160658627224,0.0006132590410878504
2027,P2,datum_transformer,source_only,cc,replace,0.16450714285714285,-0.1466042857142857,0.0013177296591222823
2027,P2,datum_transformer,source_only,dys,append,0.07921150174621722,-0.07897880316117072,0.0005684199343531904
2027,P2,datum_transformer,source_only,dys,replace,0.10779740237588008,-0.10758597863340025,0.0013177296591222823
2027,P2,datum_transformer,source_only,emq,append,0.09958187158446676,-0.09958186634698038,0.0005684199343531904
2027,P2,datum_transformer,source_only,emq,replace,0.13467722063043758,-0.13467721614116354,0.0013177296591222823
2027,P2,datum_transformer,source_only,hdy,append,0.08929408787950452,-0.08909524077988751,0.0005684199343531904
2027,P2,datum_transformer,source_only,hdy,replace,0.12394499932243105,-0.12377329705135623,0.0013177296591222823
2027,P2,datum_transformer,source_only,kdey,append,0.09881836816237972,-0.09881638120871755,0.0005684199343531904
2027,P2,datum_transformer,source_only,kdey,replace,0.13453381870646278,-0.13453211560332376,0.0013177296591222823
2027,P2,datum_transformer,source_only,median_sweep,append,0.09882112671589612,-0.09878958427277353,0.0005684199343531904
2027,P2,datum_transformer,source_only,median_sweep,replace,0.1320935752321161,-0.13206653885229674,0.0013177296591222823
2027,P2,datum_transformer,source_only,pacc,append,0.10046687870934616,-0.10039798695752963,0.0005684199343531904
2027,P2,datum_transformer,source_only,pacc,replace,0.1335593178604375,-0.13350226319102357,0.0013177296591222823
2027,P2,datum_transformer,source_only,pcc,append,0.1504884420412893,0.03052911368014891,0.0007831640876853334
2027,P2,datum_transformer,source_only,pcc,replace,0.18648372544719527,-0.031031664733031643,0.0017212031198974766
2027,P2,datum_transformer,target_real_anchor,acc,append,0.09761831429556166,-0.09747172021890661,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,acc,replace,0.13028876928820304,-0.13016041521486638,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,cc,append,0.11478853528721458,-0.08375382669954672,0.0006284068929136466
2027,P2,datum_transformer,target_real_anchor,cc,replace,0.16295999999999997,-0.13579714285714287,0.0013253598432515004
2027,P2,datum_transformer,target_real_anchor,dys,append,0.07921150174621722,-0.07897880316117072,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,dys,replace,0.10779740237588008,-0.10758597863340025,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,emq,append,0.09958187158446676,-0.09958186634698038,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,emq,replace,0.13467722063043758,-0.13467721614116354,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,hdy,append,0.08929408787950452,-0.08909524077988751,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,hdy,replace,0.12394499932243105,-0.12377329705135623,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,kdey,append,0.09881836816237972,-0.09881638120871755,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,kdey,replace,0.13453381870646278,-0.13453211560332376,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,median_sweep,append,0.09882112671589612,-0.09878958427277353,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,median_sweep,replace,0.1320935752321161,-0.13206653885229674,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,pacc,append,0.10046687870934616,-0.10039798695752963,0.0005264931715608566
2027,P2,datum_transformer,target_real_anchor,pacc,replace,0.1335593178604375,-0.13350226319102357,0.0012685573614006713
2027,P2,datum_transformer,target_real_anchor,pcc,append,0.1504884420412893,0.03052911368014891,0.0009379029658284566
2027,P2,datum_transformer,target_real_anchor,pcc,replace,0.18648372544719527,-0.031031664733031643,0.0017267138084352406
2027,P2,flat_transformer,oracle_target,acc,append,0.016642585287118147,-0.014771415524763831,0.0005255956567609825
2027,P2,flat_transformer,oracle_target,acc,replace,0.019440705687830663,-0.015397476851851843,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,cc,append,0.12689936132044521,-0.10963776864265895,0.0005198991852763125
2027,P2,flat_transformer,oracle_target,cc,replace,0.18105714285714283,-0.1658,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,dys,append,0.012237377493361084,-0.009364202351152937,0.0005255956567609825
2027,P2,flat_transformer,oracle_target,dys,replace,0.015719458903291576,-0.010082780879807154,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,emq,append,0.03353475450903583,-0.03276700338065181,0.0005198991852763125
2027,P2,flat_transformer,oracle_target,emq,replace,0.04157625935953047,-0.039215503794783155,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,hdy,append,0.012929600062989228,-0.010266239100607852,0.0005255956567609825
2027,P2,flat_transformer,oracle_target,hdy,replace,0.01593815703142419,-0.0105526000783282,0.0012439712125398537
2027,P2,flat_transformer,oracle_target,kdey,append,0.056499807934565445,-0.05649782098090327,0.0005198991852763125
2027,P2,flat_transformer,oracle_target,kdey,replace,0.06926669970815277,-0.06926499660501374,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,median_sweep,append,0.017205332818168485,-0.015572608742450618,0.0005255956567609825
2027,P2,flat_transformer,oracle_target,median_sweep,replace,0.020580725789233444,-0.0161075638106465,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,pacc,append,0.01838216358341337,-0.016347017110122958,0.0005198991852763125
2027,P2,flat_transformer,oracle_target,pacc,replace,0.02204758439712261,-0.016945080630362392,0.0012717130548368166
2027,P2,flat_transformer,oracle_target,pcc,append,0.23969591259971545,0.17164942095901567,0.0006020858976612892
