protocol,detector,calibration_policy,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P2,column_positional_ablation,source_only,append,0.75,decision_regret,5,0.000509772269918876,0.0005472291512864856,-0.0001697024660011542,0.0011892470058389062
P2,column_positional_ablation,source_only,replace,0.0,detection_auroc,5,0.7688575774947563,0.021710591853087245,0.7419003172110819,0.7958148377784307
P2,column_positional_ablation,source_only,replace,0.0,contaminated_utility_delta,5,0.0019617881469842858,0.0024091826388047497,-0.0010296072007171145,0.004953183494685686
P2,column_positional_ablation,source_only,replace,0.0,detector_cleanup_delta,5,0.0012459856062000296,0.002415993458533159,-0.0017538664911563922,0.0042458377035564515
P2,column_positional_ablation,source_only,replace,0.0,decision_regret,5,7.198947093309451e-05,7.374762797591709e-05,-1.9580303677526456e-05,0.00016355924554371548
P2,column_positional_ablation,source_only,replace,0.05,detection_auroc,5,0.7688575774947563,0.021710591853087245,0.7419003172110819,0.7958148377784307
P2,column_positional_ablation,source_only,replace,0.05,contaminated_utility_delta,5,0.0011373823063842519,0.0011879025066384309,-0.00033759346948469566,0.0026123580822531994
P2,column_positional_ablation,source_only,replace,0.05,detector_cleanup_delta,5,0.0007941019165057503,0.0020010095983402348,-0.0016904796618134937,0.0032786834948249945
P2,column_positional_ablation,source_only,replace,0.05,decision_regret,5,0.000252761368089296,0.00039988858366954953,-0.00024376588954587734,0.0007492886257244694
P2,column_positional_ablation,source_only,replace,0.1,detection_auroc,5,0.7688575774947563,0.021710591853087245,0.7419003172110819,0.7958148377784307
P2,column_positional_ablation,source_only,replace,0.1,contaminated_utility_delta,5,-0.000314233413489752,0.0016267074069003019,-0.002334057436249258,0.0017055906092697539
