seed,protocol,detector,calibration_policy,contamination_mode,true_prevalence,contaminated_utility_delta,detector_cleanup_delta,oracle_cleanup_delta,decision_regret
2026,P2,datum_transformer,target_real_anchor,append,0.75,-0.0009690809814775599,-0.0017154504304317398,0.0006700400309128799,0.0009164013537542599
2026,P2,datum_transformer,target_real_anchor,replace,0.0,1.3225949088019936e-05,0.00023369579532507993,1.3225949088019936e-05,0.0005346421792328399
2026,P2,datum_transformer,target_real_anchor,replace,0.05,-0.0005766737970970402,-0.0008071191473073399,3.384946291999898e-05,0.00022697073646677418
2026,P2,datum_transformer,target_real_anchor,replace,0.1,0.00229918553933014,0.00207636192249264,0.0016783505223969797,0.00026250146410138
2026,P2,datum_transformer,target_real_anchor,replace,0.25,-0.00251606868750942,-0.00440861233454244,-0.00535370727275882,0.0018955699235192
2026,P2,datum_transformer,target_real_anchor,replace,0.5,-0.00473276017151136,-0.00476918757366032,-0.0054329508829721,0.00157612962775118
2026,P2,datum_transformer,target_real_anchor,replace,0.75,-0.007157816395805619,-0.00900328463083078,-0.013026775261422699,0.002648664431331865
2026,P2,datum_transformer,target_real_anchor,replace,1.0,-0.013168561919018001,-0.025510502020039537,,0.012717086300998959
2026,P2,flat_transformer,oracle_target,append,0.0,1.3225949088019936e-05,-0.0006498648543379801,1.3225949088019936e-05,1.99510079462506e-05
2026,P2,flat_transformer,oracle_target,append,0.050332383665717,0.0004269291531862401,-0.00114180290982082,0.00019760464611897995,3.48582217487e-05
2026,P2,flat_transformer,oracle_target,append,0.0999099909990999,0.00201729348885406,0.0015853205415242,0.0013623848403723719,0.0004699695298791
2026,P2,flat_transformer,oracle_target,append,0.2498124531132783,-0.00072350424883608,-0.0031893591635371197,-0.00233606127873626,0.0024658549147009803
2026,P2,flat_transformer,oracle_target,append,0.5,0.0010268044033443801,0.0010485487603195602,0.00091763428121174,0.00046750367496436497
2026,P2,flat_transformer,oracle_target,append,0.75,-0.0009690809814775599,-0.00231095439233212,0.0006700400309128799,0.0013418734108545187
2026,P2,flat_transformer,oracle_target,replace,0.0,1.3225949088019936e-05,-0.0006498648543379801,1.3225949088019936e-05,1.99510079462506e-05
2026,P2,flat_transformer,oracle_target,replace,0.05,-0.0005766737970970402,-0.0012997297086760398,3.384946291999898e-05,0.0
2026,P2,flat_transformer,oracle_target,replace,0.1,0.00229918553933014,0.00238190376328698,0.0016783505223969797,0.00025633682681454
2026,P2,flat_transformer,oracle_target,replace,0.25,-0.00251606868750942,-0.0036642604032457197,-0.00535370727275882,0.0011865245512284201
2026,P2,flat_transformer,oracle_target,replace,0.5,-0.00473276017151136,-0.00361404663043728,-0.0054329508829721,0.0010669305878654
2026,P2,flat_transformer,oracle_target,replace,0.75,-0.007157816395805619,-0.0080710793887594,-0.013026775261422699,0.00152412250591376
2026,P2,flat_transformer,oracle_target,replace,1.0,-0.013168561919018001,-0.01808334701695996,,0.0051756052973287395
2026,P2,flat_transformer,source_only,append,0.0,1.3225949088019936e-05,-0.0006860680878583,1.3225949088019936e-05,9.527166715916912e-06
2026,P2,flat_transformer,source_only,append,0.050332383665717,0.0004269291531862401,-0.0011383282960774,0.00019760464611897995,3.48582217487e-05
2026,P2,flat_transformer,source_only,append,0.0999099909990999,0.00201729348885406,0.0015982102376692002,0.0013623848403723719,4.304037669298e-05
2026,P2,flat_transformer,source_only,append,0.2498124531132783,-0.00072350424883608,-0.00316694230067614,-0.00233606127873626,0.0024434380518399998
2026,P2,flat_transformer,source_only,append,0.5,0.0010268044033443801,0.0010485487603195602,0.00091763428121174,0.00046750367496436497
2026,P2,flat_transformer,source_only,append,0.75,-0.0009690809814775599,-0.00236845364557038,0.0006700400309128799,0.00141203819160922
2026,P2,flat_transformer,source_only,replace,0.0,1.3225949088019936e-05,-0.0006860680878583,1.3225949088019936e-05,9.527166715916912e-06
2026,P2,flat_transformer,source_only,replace,0.05,-0.0005766737970970402,-0.0013035405753624202,3.384946291999898e-05,0.0
2026,P2,flat_transformer,source_only,replace,0.1,0.00229918553933014,0.0023415534101373,0.0016783505223969797,0.00021329645012159999
2026,P2,flat_transformer,source_only,replace,0.25,-0.00251606868750942,-0.00376603296063426,-0.00535370727275882,0.00124996427312478
2026,P2,flat_transformer,source_only,replace,0.5,-0.00473276017151136,-0.0037984253274683,-0.0054329508829721,0.0010669305878654
2026,P2,flat_transformer,source_only,replace,0.75,-0.007157816395805619,-0.00805863802987162,-0.013026775261422699,0.0015116811470259801
2026,P2,flat_transformer,source_only,replace,1.0,-0.013168561919018001,-0.01808334701695996,,0.0051756052973287395
2026,P2,flat_transformer,target_real_anchor,append,0.0,1.3225949088019936e-05,-0.0006498648543379801,1.3225949088019936e-05,1.99510079462506e-05
2026,P2,flat_transformer,target_real_anchor,append,0.050332383665717,0.0004269291531862401,-0.00114180290982082,0.00019760464611897995,3.48582217487e-05
2026,P2,flat_transformer,target_real_anchor,append,0.0999099909990999,0.00201729348885406,0.0015853205415242,0.0013623848403723719,4.304037669298e-05
2026,P2,flat_transformer,target_real_anchor,append,0.2498124531132783,-0.00072350424883608,-0.0031893591635371197,-0.00233606127873626,0.0024658549147009803
2026,P2,flat_transformer,target_real_anchor,append,0.5,0.0010268044033443801,0.0010485487603195602,0.00091763428121174,0.00046750367496436497
2026,P2,flat_transformer,target_real_anchor,append,0.75,-0.0009690809814775599,-0.00231095439233212,0.0006700400309128799,0.0013418734108545187
2026,P2,flat_transformer,target_real_anchor,replace,0.0,1.3225949088019936e-05,-0.0006498648543379801,1.3225949088019936e-05,1.99510079462506e-05
2026,P2,flat_transformer,target_real_anchor,replace,0.05,-0.0005766737970970402,-0.0012997297086760398,3.384946291999898e-05,0.0
2026,P2,flat_transformer,target_real_anchor,replace,0.1,0.00229918553933014,0.00238190376328698,0.0016783505223969797,0.00026799359550226003
2026,P2,flat_transformer,target_real_anchor,replace,0.25,-0.00251606868750942,-0.0036642604032457197,-0.00535370727275882,0.0011865245512284201
2026,P2,flat_transformer,target_real_anchor,replace,0.5,-0.00473276017151136,-0.00361404663043728,-0.0054329508829721,0.0010669305878654
2026,P2,flat_transformer,target_real_anchor,replace,0.75,-0.007157816395805619,-0.0080710793887594,-0.013026775261422699,0.00152412250591376
2026,P2,flat_transformer,target_real_anchor,replace,1.0,-0.013168561919018001,-0.01808334701695996,,0.0051756052973287395
2026,P3,char3gram,oracle_target,append,0.0,-0.00096825076438882,-0.0009679517369754802,-0.00096825076438882,0.00105736093356356
2026,P3,char3gram,oracle_target,append,0.050332383665717,0.00064918851435708,0.0036355752913647802,0.00149005360066378,0.00041176074816656
2026,P3,char3gram,oracle_target,append,0.0999099909990999,0.006550793543998179,0.011154320572338481,0.00637556347978202,0.00164764104749302
2026,P3,char3gram,oracle_target,append,0.2498124531132783,-0.0006530758707304803,0.002570140617641101,-0.0084756330036556,0.00018689213333629998
2026,P3,char3gram,oracle_target,append,0.5,0.00588695268638746,0.00932516988494916,0.00200019436781866,0.0
2026,P3,char3gram,oracle_target,append,0.75,-0.00308267360410266,0.0021900767752883006,-0.0028377701525787798,0.0
2026,P3,char3gram,oracle_target,replace,0.0,-0.00096825076438882,-0.0009679517369754802,-0.00096825076438882,0.00105736093356356
2026,P3,char3gram,oracle_target,replace,0.05,-0.00204385237016604,0.0016924951594937,-0.0043888253455635195,0.0012128551884994
2026,P3,char3gram,oracle_target,replace,0.1,0.0022151950780087003,0.00466094029170122,0.0012831266306338493,0.00114976040428504
2026,P3,char3gram,oracle_target,replace,0.25,-0.0023371982626506998,0.00019167657194971987,-0.0027358018046304403,0.0
2026,P3,char3gram,oracle_target,replace,0.5,-0.0002419131773905389,0.0012179386545261,-0.00828963795255932,0.0008582086762803601
2026,P3,char3gram,oracle_target,replace,0.75,0.00051133687680816,0.00480387539527678,-0.015602951400569559,0.0
2026,P3,char3gram,oracle_target,replace,1.0,-0.00551645772126152,-0.00315862656709048,,0.00032085641451178
2026,P3,char3gram,source_only,append,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,char3gram,source_only,append,0.050332383665717,0.00064918851435708,,0.00149005360066378,
2026,P3,char3gram,source_only,append,0.0999099909990999,0.006550793543998179,,0.00637556347978202,
2026,P3,char3gram,source_only,append,0.2498124531132783,-0.0006530758707304803,,-0.0084756330036556,
2026,P3,char3gram,source_only,append,0.5,0.00588695268638746,,0.00200019436781866,
2026,P3,char3gram,source_only,append,0.75,-0.00308267360410266,,-0.0028377701525787798,
2026,P3,char3gram,source_only,replace,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,char3gram,source_only,replace,0.05,-0.00204385237016604,,-0.0043888253455635195,
2026,P3,char3gram,source_only,replace,0.1,0.0022151950780087003,,0.0012831266306338493,
2026,P3,char3gram,source_only,replace,0.25,-0.0023371982626506998,,-0.0027358018046304403,
2026,P3,char3gram,source_only,replace,0.5,-0.0002419131773905389,,-0.00828963795255932,
2026,P3,char3gram,source_only,replace,0.75,0.00051133687680816,,-0.015602951400569559,
2026,P3,char3gram,source_only,replace,1.0,-0.00551645772126152,,,
2026,P3,char3gram,target_real_anchor,append,0.0,-0.00096825076438882,-0.0008456495249202,-0.00096825076438882,0.00093685288598832
2026,P3,char3gram,target_real_anchor,append,0.050332383665717,0.00064918851435708,0.00363886459291156,0.00149005360066378,9.449266261482e-05
2026,P3,char3gram,target_real_anchor,append,0.0999099909990999,0.006550793543998179,0.01123386186428642,0.00637556347978202,0.0
2026,P3,char3gram,target_real_anchor,append,0.2498124531132783,-0.0006530758707304803,0.00258090560452132,-0.0084756330036556,0.00028587020715122003
2026,P3,char3gram,target_real_anchor,append,0.5,0.00588695268638746,0.0092827079922551,0.00200019436781866,0.0
2026,P3,char3gram,target_real_anchor,append,0.75,-0.00308267360410266,0.0019984002033386202,-0.0028377701525787798,0.0
2026,P3,char3gram,target_real_anchor,replace,0.0,-0.00096825076438882,-0.0008456495249202,-0.00096825076438882,0.00093685288598832
2026,P3,char3gram,target_real_anchor,replace,0.05,-0.00204385237016604,0.00169578446104044,-0.0043888253455635195,0.0
2026,P3,char3gram,target_real_anchor,replace,0.1,0.0022151950780087003,0.004320049040495761,0.0012831266306338493,0.0005872898397960401
2026,P3,char3gram,target_real_anchor,replace,0.25,-0.0023371982626506998,-0.00024669761600397985,-0.0027358018046304403,0.0
2026,P3,char3gram,target_real_anchor,replace,0.5,-0.0002419131773905389,0.0012290026688196402,-0.00828963795255932,0.0009999476702026399
2026,P3,char3gram,target_real_anchor,replace,0.75,0.00051133687680816,0.00476679599602284,-0.015602951400569559,0.0
2026,P3,char3gram,target_real_anchor,replace,1.0,-0.00551645772126152,-0.00311466953732982,,0.00031667003072506
2026,P3,column_positional_ablation,source_only,append,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,column_positional_ablation,source_only,append,0.050332383665717,0.00064918851435708,,0.00149005360066378,
2026,P3,column_positional_ablation,source_only,append,0.0999099909990999,0.006550793543998179,,0.00637556347978202,
2026,P3,column_positional_ablation,source_only,append,0.2498124531132783,-0.0006530758707304803,,-0.0084756330036556,
2026,P3,column_positional_ablation,source_only,append,0.5,0.00588695268638746,,0.00200019436781866,
2026,P3,column_positional_ablation,source_only,append,0.75,-0.00308267360410266,,-0.0028377701525787798,
2026,P3,column_positional_ablation,source_only,replace,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,column_positional_ablation,source_only,replace,0.05,-0.00204385237016604,,-0.0043888253455635195,
2026,P3,column_positional_ablation,source_only,replace,0.1,0.0022151950780087003,,0.0012831266306338493,
2026,P3,column_positional_ablation,source_only,replace,0.25,-0.0023371982626506998,,-0.0027358018046304403,
2026,P3,column_positional_ablation,source_only,replace,0.5,-0.0002419131773905389,,-0.00828963795255932,
2026,P3,column_positional_ablation,source_only,replace,0.75,0.00051133687680816,,-0.015602951400569559,
2026,P3,column_positional_ablation,source_only,replace,1.0,-0.00551645772126152,,,
2026,P3,column_positional_ablation,target_real_anchor,append,0.0,-0.00096825076438882,-0.00203667571224594,-0.00096825076438882,0.0012466452862066198
2026,P3,column_positional_ablation,target_real_anchor,append,0.050332383665717,0.00064918851435708,0.00013366525376213995,0.00149005360066378,0.00069165040705106
2026,P3,column_positional_ablation,target_real_anchor,append,0.0999099909990999,0.006550793543998179,0.00550569273438134,0.00637556347978202,0.00177831602712182
2026,P3,column_positional_ablation,target_real_anchor,append,0.2498124531132783,-0.0006530758707304803,-0.00150679913581082,-0.0084756330036556,0.0013109361800743
2026,P3,column_positional_ablation,target_real_anchor,append,0.5,0.00588695268638746,0.00595602801886856,0.00200019436781866,0.00044315862656708
2026,P3,column_positional_ablation,target_real_anchor,append,0.75,-0.00308267360410266,-0.00163059648493276,-0.0028377701525787798,0.0
2026,P3,column_positional_ablation,target_real_anchor,replace,0.0,-0.00096825076438882,-0.00203667571224594,-0.00096825076438882,0.0012466452862066198
2026,P3,column_positional_ablation,target_real_anchor,replace,0.05,-0.00204385237016604,-0.004260243557828161,-0.0043888253455635195,0.0022163911876620797
2026,P3,column_positional_ablation,target_real_anchor,replace,0.1,0.0022151950780087003,0.0015983015242922402,0.0012831266306338493,0.0013064507688742
2026,P3,column_positional_ablation,target_real_anchor,replace,0.25,-0.0023371982626506998,-0.0010005457250293196,-0.0027358018046304403,0.0
2026,P3,column_positional_ablation,target_real_anchor,replace,0.5,-0.0002419131773905389,0.0009344606666815407,-0.00828963795255932,0.0004467469555271599
2026,P3,column_positional_ablation,target_real_anchor,replace,0.75,0.00051133687680816,0.00012349832170868054,-0.015602951400569559,0.00073411229974504
2026,P3,column_positional_ablation,target_real_anchor,replace,1.0,-0.00551645772126152,-0.0050891475476014195,,0.00023742776619044
2026,P3,datum_ta,oracle_target,append,0.0,-0.00096825076438882,0.00198673813421846,-0.00096825076438882,0.0029549888986072402
2026,P3,datum_ta,oracle_target,append,0.050332383665717,0.00064918851435708,0.00212249657987394,0.00149005360066378,0.00157437933122512
2026,P3,datum_ta,oracle_target,append,0.0999099909990999,0.006550793543998179,0.0085130114303229,0.00637556347978202,0.0015893307018920802
2026,P3,datum_ta,oracle_target,append,0.2498124531132783,-0.0006530758707304803,0.0011264362660446602,-0.0084756330036556,0.0002410160951505022
2026,P3,datum_ta,oracle_target,append,0.5,0.00588695268638746,0.00832940859853324,0.00200019436781866,1.8240672213609698e-05
2026,P3,datum_ta,oracle_target,append,0.75,-0.00308267360410266,-0.0011506574865250403,-0.0028377701525787798,0.0
2026,P3,datum_ta,oracle_target,replace,0.0,-0.00096825076438882,0.00198673813421846,-0.00096825076438882,0.0029549888986072402
2026,P3,datum_ta,oracle_target,replace,0.05,-0.00204385237016604,-0.00156152115245168,-0.0043888253455635195,0.00086867463574722
2026,P3,datum_ta,oracle_target,replace,0.1,0.0022151950780087003,0.0022241659004088397,0.0012831266306338493,0.00110998975831108
2026,P3,datum_ta,oracle_target,replace,0.25,-0.0023371982626506998,-0.00276181718959086,-0.0027358018046304403,0.0008450514700935401
2026,P3,datum_ta,oracle_target,replace,0.5,-0.0002419131773905389,0.0002631441237374799,-0.00828963795255932,0.0015845462632786598
2026,P3,datum_ta,oracle_target,replace,0.75,0.00051133687680816,0.0020839220435532892,-0.015602951400569559,0.0
2026,P3,datum_ta,oracle_target,replace,1.0,-0.00551645772126152,-0.004009658585450779,,0.00037856870528604
2026,P3,datum_ta,source_only,append,0.0,-0.00096825076438882,0.00147898958637034,-0.00096825076438882,0.0
2026,P3,datum_ta,source_only,append,0.050332383665717,0.00064918851435708,0.0022866626297966,0.00149005360066378,0.0001121352800018
2026,P3,datum_ta,source_only,append,0.0999099909990999,0.006550793543998179,0.006805564900162241,0.00637556347978202,0.0010905529764441001
2026,P3,datum_ta,source_only,append,0.2498124531132783,-0.0006530758707304803,0.0007140774630514199,-0.0084756330036556,0.00021559876501676001
2026,P3,datum_ta,source_only,append,0.5,0.00588695268638746,0.007050468351686161,0.00200019436781866,1.2559151360158615e-05
2026,P3,datum_ta,source_only,append,0.75,-0.00308267360410266,-0.00242272010286546,-0.0028377701525787798,0.0
2026,P3,datum_ta,source_only,replace,0.0,-0.00096825076438882,0.00147898958637034,-0.00096825076438882,0.0
2026,P3,datum_ta,source_only,replace,0.05,-0.00204385237016604,-0.0018491855240828602,-0.0043888253455635195,0.00059596163478282
2026,P3,datum_ta,source_only,replace,0.1,0.0022151950780087003,0.00318015654085088,0.0012831266306338493,0.0007290288337182401
2026,P3,datum_ta,source_only,replace,0.25,-0.0023371982626506998,-0.0028311915494853,-0.0027358018046304403,0.0009123326380945801
2026,P3,datum_ta,source_only,replace,0.5,-0.0002419131773905389,-0.0008444534152669194,-0.00828963795255932,0.0012436550120732
2026,P3,datum_ta,source_only,replace,0.75,0.00051133687680816,0.0009302742828949,-0.015602951400569559,0.00022038320363017999
2026,P3,datum_ta,source_only,replace,1.0,-0.00551645772126152,-0.0057703319951856406,,0.00068208152982428
2026,P3,datum_ta,target_real_anchor,append,0.0,-0.00096825076438882,0.0013680504160219005,-0.00096825076438882,0.0
2026,P3,datum_ta,target_real_anchor,append,0.050332383665717,0.00064918851435708,0.00145716058519656,0.00149005360066378,0.00045093333931388
2026,P3,datum_ta,target_real_anchor,append,0.0999099909990999,0.006550793543998179,0.00744458648246576,0.00637556347978202,0.00094971106476184
2026,P3,datum_ta,target_real_anchor,append,0.2498124531132783,-0.0006530758707304803,0.0010540716320168804,-0.0084756330036556,0.00015579328234914
2026,P3,datum_ta,target_real_anchor,append,0.5,0.00588695268638746,0.00784049877772538,0.00200019436781866,7.685004522786e-05
2026,P3,datum_ta,target_real_anchor,append,0.75,-0.00308267360410266,-0.0011249411289780001,-0.0028377701525787798,0.0
2026,P3,datum_ta,target_real_anchor,replace,0.0,-0.00096825076438882,0.0013680504160219005,-0.00096825076438882,0.0
2026,P3,datum_ta,target_real_anchor,replace,0.05,-0.00204385237016604,-0.00235693407193102,-0.0043888253455635195,0.00049548842390118
2026,P3,datum_ta,target_real_anchor,replace,0.1,0.0022151950780087003,0.0025976511396682,0.0012831266306338493,0.0010911510312707601
2026,P3,datum_ta,target_real_anchor,replace,0.25,-0.0023371982626506998,-0.0031801565408508996,-0.0027358018046304403,0.00091113652844122
2026,P3,datum_ta,target_real_anchor,replace,0.5,-0.0002419131773905389,0.0004865176015011005,-0.00828963795255932,0.0008647872793738
2026,P3,datum_ta,target_real_anchor,replace,0.75,0.00051133687680816,0.0017699432595483099,-0.015602951400569559,9.89780738149e-05
2026,P3,datum_ta,target_real_anchor,replace,1.0,-0.00551645772126152,-0.00393968617072966,,7.685004522790001e-05
2026,P3,datum_transformer,oracle_target,append,0.0,-0.00096825076438882,-0.0023724834974246005,-0.00096825076438882,0.00015250398080243998
2026,P3,datum_transformer,oracle_target,append,0.050332383665717,0.00064918851435708,0.00045123236672714,0.00149005360066378,0.0008094672079062001
2026,P3,datum_transformer,oracle_target,append,0.0999099909990999,0.006550793543998179,0.006365396547728501,0.00637556347978202,0.00114377985601828
2026,P3,datum_transformer,oracle_target,append,0.2498124531132783,-0.0006530758707304803,-0.0012502336151667195,-0.0084756330036556,0.00070959205185132
2026,P3,datum_transformer,oracle_target,append,0.5,0.00588695268638746,0.006713763484267379,0.00200019436781866,6.578603093410073e-06
2026,P3,datum_transformer,oracle_target,append,0.75,-0.00308267360410266,-0.0029866858044211,-0.0028377701525787798,9.778196416157999e-05
2026,P3,datum_transformer,oracle_target,replace,0.0,-0.00096825076438882,-0.0023724834974246005,-0.00096825076438882,0.00015250398080243998
2026,P3,datum_transformer,oracle_target,replace,0.05,-0.00204385237016604,-0.0031427781141835794,-0.0043888253455635195,0.00014712148736234
2026,P3,datum_transformer,oracle_target,replace,0.1,0.0022151950780087003,0.00051941061696828,0.0012831266306338493,0.0015301232740511
2026,P3,datum_transformer,oracle_target,replace,0.25,-0.0023371982626506998,-0.0015848452906921003,-0.0027358018046304403,0.00012290026688196
2026,P3,datum_transformer,oracle_target,replace,0.5,-0.0002419131773905389,-0.0016915980772536996,-0.00828963795255932,0.00144968489986312
2026,P3,datum_transformer,oracle_target,replace,0.75,0.00051133687680816,-6.997241472109228e-05,-0.015602951400569559,0.00063692839041012
2026,P3,datum_transformer,oracle_target,replace,1.0,-0.00551645772126152,-0.00573833606195846,,0.00031098850987168003
2026,P3,datum_transformer,source_only,append,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,datum_transformer,source_only,append,0.050332383665717,0.00064918851435708,,0.00149005360066378,
2026,P3,datum_transformer,source_only,append,0.0999099909990999,0.006550793543998179,,0.00637556347978202,
2026,P3,datum_transformer,source_only,append,0.2498124531132783,-0.0006530758707304803,,-0.0084756330036556,
2026,P3,datum_transformer,source_only,append,0.5,0.00588695268638746,,0.00200019436781866,
2026,P3,datum_transformer,source_only,append,0.75,-0.00308267360410266,,-0.0028377701525787798,
2026,P3,datum_transformer,source_only,replace,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,datum_transformer,source_only,replace,0.05,-0.00204385237016604,,-0.0043888253455635195,
2026,P3,datum_transformer,source_only,replace,0.1,0.0022151950780087003,,0.0012831266306338493,
2026,P3,datum_transformer,source_only,replace,0.25,-0.0023371982626506998,,-0.0027358018046304403,
2026,P3,datum_transformer,source_only,replace,0.5,-0.0002419131773905389,,-0.00828963795255932,
2026,P3,datum_transformer,source_only,replace,0.75,0.00051133687680816,,-0.015602951400569559,
2026,P3,datum_transformer,source_only,replace,1.0,-0.00551645772126152,,,
2026,P3,datum_transformer,target_real_anchor,append,0.0,-0.00096825076438882,-0.00256774839833442,-0.00096825076438882,0.0016877107208803199
2026,P3,datum_transformer,target_real_anchor,append,0.050332383665717,0.00064918851435708,0.00067400778966406,0.00149005360066378,0.00090216570604108
2026,P3,datum_transformer,target_real_anchor,append,0.0999099909990999,0.006550793543998179,0.006071751627830461,0.00637556347978202,0.0015683987829584402
2026,P3,datum_transformer,target_real_anchor,append,0.2498124531132783,-0.0006530758707304803,-0.0012092668595393597,-0.0084756330036556,0.0008788415678007
2026,P3,datum_transformer,target_real_anchor,append,0.5,0.00588695268638746,0.0067861281182952,0.00200019436781866,2.691246720032403e-06
2026,P3,datum_transformer,target_real_anchor,append,0.75,-0.00308267360410266,-0.0025429291230273598,-0.0028377701525787798,0.0
2026,P3,datum_transformer,target_real_anchor,replace,0.0,-0.00096825076438882,-0.00256774839833442,-0.00096825076438882,0.0016877107208803199
2026,P3,datum_transformer,target_real_anchor,replace,0.05,-0.00204385237016604,-0.00348067909125572,-0.0043888253455635195,0.00165511673282648
2026,P3,datum_transformer,target_real_anchor,replace,0.1,0.0022151950780087003,0.00040697630955313993,0.0012831266306338493,0.0020567105489395403
2026,P3,datum_transformer,target_real_anchor,replace,0.25,-0.0023371982626506998,-0.0015755754408784996,-0.0027358018046304403,0.00067520389931746
2026,P3,datum_transformer,target_real_anchor,replace,0.5,-0.0002419131773905389,-0.0003932210485396395,-0.00828963795255932,0.00046080124395398
2026,P3,datum_transformer,target_real_anchor,replace,0.75,0.00051133687680816,0.00029872838592479993,-0.015602951400569559,0.00068208152982422
2026,P3,datum_transformer,target_real_anchor,replace,1.0,-0.00551645772126152,-0.00567972668894416,,0.000245202478937259
2026,P3,flat_transformer,source_only,append,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,flat_transformer,source_only,append,0.050332383665717,0.00064918851435708,,0.00149005360066378,
2026,P3,flat_transformer,source_only,append,0.0999099909990999,0.006550793543998179,,0.00637556347978202,
2026,P3,flat_transformer,source_only,append,0.2498124531132783,-0.0006530758707304803,,-0.0084756330036556,
2026,P3,flat_transformer,source_only,append,0.5,0.00588695268638746,,0.00200019436781866,
2026,P3,flat_transformer,source_only,append,0.75,-0.00308267360410266,,-0.0028377701525787798,
2026,P3,flat_transformer,source_only,replace,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P3,flat_transformer,source_only,replace,0.05,-0.00204385237016604,,-0.0043888253455635195,
2026,P3,flat_transformer,source_only,replace,0.1,0.0022151950780087003,,0.0012831266306338493,
2026,P3,flat_transformer,source_only,replace,0.25,-0.0023371982626506998,,-0.0027358018046304403,
2026,P3,flat_transformer,source_only,replace,0.5,-0.0002419131773905389,,-0.00828963795255932,
2026,P3,flat_transformer,source_only,replace,0.75,0.00051133687680816,,-0.015602951400569559,
2026,P3,flat_transformer,source_only,replace,1.0,-0.00551645772126152,,,
2026,P3,flat_transformer,target_real_anchor,append,0.0,-0.00096825076438882,-0.0005304746312617802,-0.00096825076438882,0.00049399328683452
2026,P3,flat_transformer,target_real_anchor,append,0.050332383665717,0.00064918851435708,0.00186264175768306,0.00149005360066378,0.0004619973536074
2026,P3,flat_transformer,target_real_anchor,append,0.0999099909990999,0.006550793543998179,0.00808540222924938,0.00637556347978202,0.0002942429747247
2026,P3,flat_transformer,target_real_anchor,append,0.2498124531132783,-0.0006530758707304803,-0.0024612946391861005,-0.0084756330036556,0.0018082187684555398
2026,P3,flat_transformer,target_real_anchor,append,0.5,0.00588695268638746,0.00870588411192592,0.00200019436781866,0.0
2026,P3,flat_transformer,target_real_anchor,append,0.75,-0.00308267360410266,0.00270560003588328,-0.0028377701525787798,0.0
2026,P3,flat_transformer,target_real_anchor,replace,0.0,-0.00096825076438882,-0.0005304746312617802,-0.00096825076438882,0.00049399328683452
2026,P3,flat_transformer,target_real_anchor,replace,0.05,-0.00204385237016604,-0.00306533001412908,-0.0043888253455635195,0.00125741027308684
2026,P3,flat_transformer,target_real_anchor,replace,0.1,0.0022151950780087003,0.00219306704942174,0.0012831266306338493,0.0005424357277952791
2026,P3,flat_transformer,target_real_anchor,replace,0.25,-0.0023371982626506998,-0.0018895542248835405,-0.0027358018046304403,0.00061181008768974
2026,P3,flat_transformer,target_real_anchor,replace,0.5,-0.0002419131773905389,0.002468471297106099,-0.00828963795255932,0.00029603713920474
2026,P3,flat_transformer,target_real_anchor,replace,0.75,0.00051133687680816,0.0029217968557267602,-0.015602951400569559,0.0009242937346280601
2026,P3,flat_transformer,target_real_anchor,replace,1.0,-0.00551645772126152,-0.0031646071153572804,,0.00068746402326436
2026,P4,char3gram,oracle_target,append,0.0,-0.00096825076438882,-0.0009679517369754802,-0.00096825076438882,0.00105736093356356
2026,P4,char3gram,oracle_target,append,0.050332383665717,0.0016700681034933398,0.0034881547765890997,0.00149005360066378,0.0004817331628877
2026,P4,char3gram,oracle_target,append,0.0999099909990999,0.008637107806858139,0.012585465772574638,0.00637556347978202,0.0011790650907922
2026,P4,char3gram,oracle_target,append,0.2498124531132783,0.00056635792086236,0.0026936389393497394,-0.0084756330036556,0.0001028654301882995
2026,P4,char3gram,oracle_target,append,0.5,0.01019025619173638,0.01279179468777796,0.00200019436781866,0.0
2026,P4,char3gram,oracle_target,append,0.75,0.010550883252222079,0.01405070009793144,-0.0028377701525787798,0.0
2026,P4,char3gram,oracle_target,replace,0.0,-0.00096825076438882,-0.0009679517369754802,-0.00096825076438882,0.00105736093356356
2026,P4,char3gram,oracle_target,replace,0.05,-0.0022274552019556602,0.0009649614628420798,-0.0043888253455635195,0.00159232097602548
2026,P4,char3gram,oracle_target,replace,0.1,0.00456943790321974,0.00652029274783756,0.0012831266306338493,0.0
2026,P4,char3gram,oracle_target,replace,0.25,-0.0003190622500317602,0.0007942168098260202,-0.0027358018046304403,0.0008854201708941906
2026,P4,char3gram,oracle_target,replace,0.5,0.00882669118691452,0.00881742133710104,-0.00828963795255932,0.0009512062018285285
2026,P4,char3gram,oracle_target,replace,0.75,0.0092557955250547,0.0104952641533412,-0.015602951400569559,0.00037557843115266
2026,P4,char3gram,oracle_target,replace,1.0,0.01090463268220108,0.0021332615667541003,,0.00877137111544692
2026,P4,char3gram,source_only,append,0.0,-0.00096825076438882,,-0.00096825076438882,
2026,P4,char3gram,source_only,append,0.050332383665717,0.0016700681034933398,,0.00149005360066378,
