protocol,detector,calibration_policy,metric,n_seeds,mean,std,ci95_low,ci95_high
P3,datum_transformer,oracle_target,detection_tpr,5,0.025359342915811038,0.033166746882394085,-0.01582261262559463,0.06654129845721671
P3,datum_transformer,oracle_target,detection_ece,5,0.03298583874966966,0.03170070924154362,-0.0063757906330804,0.07234746813241973
P3,datum_transformer,source_only,detection_auroc,5,0.4973558411934107,0.10451280122592321,0.3675860585597556,0.6271256238270657
P3,datum_transformer,source_only,detection_auprc,5,0.4867500573894076,0.07353974700213432,0.3954384010998442,0.578061713678971
P3,datum_transformer,source_only,detection_fpr,5,0.999281314168378,0.0016070303739731103,0.9972859224089956,1.0012767059277603
P3,datum_transformer,source_only,detection_tpr,5,0.9993839835728953,0.0013774546062626871,0.9976736477791389,1.0010943193666515
P3,datum_transformer,source_only,detection_ece,5,0.46522646962171416,0.009178592732652301,0.4538297414714051,0.4766231977720232
P3,datum_transformer,target_real_anchor,detection_auroc,5,0.4973558411934107,0.10451280122592321,0.3675860585597556,0.6271256238270657
P3,datum_transformer,target_real_anchor,detection_auprc,5,0.4867500573894076,0.07353974700213432,0.3954384010998442,0.578061713678971
P3,datum_transformer,target_real_anchor,detection_fpr,5,0.051232032854209394,0.019349165428172964,0.027206870746758104,0.07525719496166068
P3,datum_transformer,target_real_anchor,detection_tpr,5,0.03316221765913752,0.027447508874486843,-0.0009183659506911135,0.06724280126896616
P3,datum_transformer,target_real_anchor,detection_ece,5,0.46522646962171416,0.009178592732652301,0.4538297414714051,0.4766231977720232
P3,flat_transformer,oracle_target,detection_auroc,5,0.6802041213227698,0.1331071468916817,0.5149297691237484,0.8454784735217911
P3,flat_transformer,oracle_target,detection_auprc,5,0.6631790389524885,0.11526779682752887,0.5200551654794798,0.8063029124254972
P3,flat_transformer,oracle_target,detection_fpr,5,0.040246406570841844,0.023912275180692735,0.01055539536383427,0.06993741777784943
P3,flat_transformer,oracle_target,detection_tpr,5,0.15544147843942505,0.10598807339325314,0.023839903468044377,0.2870430534108057
P3,flat_transformer,oracle_target,detection_ece,5,0.028051144781382258,0.03172808262850245,-0.011344473150463483,0.067446762713228
P3,flat_transformer,source_only,detection_auroc,5,0.7394923293094797,0.0926446006111737,0.6244588641026189,0.8545257945163406
P3,flat_transformer,source_only,detection_auprc,5,0.7219953300531287,0.081175617264472,0.6212024885638658,0.8227881715423915
P3,flat_transformer,source_only,detection_fpr,5,0.62217659137577,0.43622703443077165,0.08052918767988704,1.163823995071653
P3,flat_transformer,source_only,detection_tpr,5,0.7360369609856263,0.3792407197562021,0.2651474126114672,1.2069265093597854
P3,flat_transformer,source_only,detection_ece,5,0.35882961678625924,0.08516637035286469,0.25308160086141873,0.46457763271109975
P3,flat_transformer,target_real_anchor,detection_auroc,5,0.7394923293094797,0.0926446006111737,0.6244588641026189,0.8545257945163406
P3,flat_transformer,target_real_anchor,detection_auprc,5,0.7219953300531287,0.081175617264472,0.6212024885638658,0.8227881715423915
P3,flat_transformer,target_real_anchor,detection_fpr,5,0.04671457905544144,0.016998686539834152,0.02560792196217846,0.06782123614870442
P3,flat_transformer,target_real_anchor,detection_tpr,5,0.20266940451745374,0.07000592981799258,0.11574556180167297,0.28959324723323454
P3,flat_transformer,target_real_anchor,detection_ece,5,0.35882961678625924,0.08516637035286469,0.25308160086141873,0.46457763271109975
P4,char3gram,oracle_target,detection_auroc,5,0.6607478738789639,0.017873682918292836,0.6385547652840101,0.6829409824739178
P4,char3gram,oracle_target,detection_auprc,5,0.6476642587680665,0.02094534443808847,0.6216571786493147,0.6736713388868184
P4,char3gram,oracle_target,detection_fpr,5,0.0514373716632443,0.008232780368266728,0.04121502467484878,0.06165971865163983
P4,char3gram,oracle_target,detection_tpr,5,0.13624229979466113,0.0167078486921341,0.11549676558620237,0.15698783400311989
P4,char3gram,oracle_target,detection_ece,5,0.03276707964999326,0.003680359488181605,0.028197309773070528,0.03733684952691599
P4,char3gram,source_only,detection_auroc,5,0.6607478738789639,0.017873682918292836,0.6385547652840101,0.6829409824739178
P4,char3gram,source_only,detection_auprc,5,0.6476642587680665,0.02094534443808847,0.6216571786493147,0.6736713388868184
P4,char3gram,source_only,detection_fpr,5,0.999794661190965,0.0002811717440991274,0.999445540359005,1.000143782022925
P4,char3gram,source_only,detection_tpr,5,1.0,0.0,1.0,1.0
P4,char3gram,source_only,detection_ece,5,0.4673940071275136,0.002962455272897607,0.46371563306886776,0.47107238118615946
P4,char3gram,target_real_anchor,detection_auroc,5,0.6607478738789639,0.017873682918292836,0.6385547652840101,0.6829409824739178
P4,char3gram,target_real_anchor,detection_auprc,5,0.6476642587680665,0.02094534443808847,0.6216571786493147,0.6736713388868184
P4,char3gram,target_real_anchor,detection_fpr,5,0.0550308008213552,0.01581158830111557,0.03539812087344017,0.07466348076927022
P4,char3gram,target_real_anchor,detection_tpr,5,0.1416837782340862,0.020379294908910897,0.11637954143691429,0.16698801503125812
P4,char3gram,target_real_anchor,detection_ece,5,0.4673940071275136,0.002962455272897607,0.46371563306886776,0.47107238118615946
P4,column_positional_ablation,oracle_target,detection_auroc,5,0.6295349518697637,0.13417706981117664,0.4629321149007526,0.7961377888387748
P4,column_positional_ablation,oracle_target,detection_auprc,5,0.6027225233569014,0.10923280537569303,0.46709208149910475,0.738352965214698
P4,column_positional_ablation,oracle_target,detection_fpr,5,0.03223819301848048,0.030347016265517314,-0.005442604531316411,0.06991899056827737
P4,column_positional_ablation,oracle_target,detection_tpr,5,0.08562628336755644,0.08413834435682463,-0.018845269688783528,0.1900978364238964
P4,column_positional_ablation,oracle_target,detection_ece,5,0.02410782906831042,0.029561124218632155,-0.012597154620394502,0.06081281275701535
P4,column_positional_ablation,source_only,detection_auroc,5,0.6582104954694753,0.10662957807014983,0.5258123872361127,0.7906086037028379
P4,column_positional_ablation,source_only,detection_auprc,5,0.6136784676764714,0.0993900730981709,0.4902693921316321,0.7370875432213106
P4,column_positional_ablation,source_only,detection_fpr,5,0.9723819301848049,0.02896978762234573,0.9364111878585292,1.0083526725110805
P4,column_positional_ablation,source_only,detection_tpr,5,0.999794661190965,0.00045915153542084615,0.999224549259713,1.0003647731222172
P4,column_positional_ablation,source_only,detection_ece,5,0.4463810218259997,0.023903515598856156,0.4167008870763979,0.4760611565756015
P4,column_positional_ablation,target_real_anchor,detection_auroc,5,0.6582104954694753,0.10662957807014983,0.5258123872361127,0.7906086037028379
P4,column_positional_ablation,target_real_anchor,detection_auprc,5,0.6136784676764714,0.0993900730981709,0.4902693921316321,0.7370875432213106
P4,column_positional_ablation,target_real_anchor,detection_fpr,5,0.041375770020533845,0.010549250088634186,0.028277145977428905,0.054474394063638784
P4,column_positional_ablation,target_real_anchor,detection_tpr,5,0.0789527720739219,0.05400571706127436,0.011895817501758749,0.14600972664608505
P4,column_positional_ablation,target_real_anchor,detection_ece,5,0.4463810218259997,0.023903515598856156,0.4167008870763979,0.4760611565756015
P4,datum_ta,oracle_target,detection_auroc,5,0.5961381177556933,0.13455645160770624,0.42906421606835743,0.7632120194430291
P4,datum_ta,oracle_target,detection_auprc,5,0.5787815011151674,0.10872148384274269,0.44378594879634153,0.7137770534339931
P4,datum_ta,oracle_target,detection_fpr,5,0.02843942505133466,0.026489900168886728,-0.004452130304383798,0.06133098040705312
P4,datum_ta,oracle_target,detection_tpr,5,0.07012320328542092,0.07936119172988831,-0.028416731340127704,0.16866313791096954
P4,datum_ta,oracle_target,detection_ece,5,0.022760616713916982,0.029695361105947088,-0.014111044084997828,0.05963227751283179
P4,datum_ta,source_only,detection_auroc,5,0.632618169954758,0.18364652316385416,0.4045908937469066,0.8606454461626093
P4,datum_ta,source_only,detection_auprc,5,0.6094176111013171,0.14568047854525984,0.42853140565057213,0.790303816552062
P4,datum_ta,source_only,detection_fpr,5,0.672381930184805,0.42943149162774213,0.1391723073356964,1.2055915530339134
P4,datum_ta,source_only,detection_tpr,5,0.7439425051334702,0.4238515837792325,0.21766125297315064,1.2702237572937896
P4,datum_ta,source_only,detection_ece,5,0.3492884476293649,0.1339575117109334,0.18295822804893977,0.51561866720979
P4,datum_ta,target_real_anchor,detection_auroc,5,0.632618169954758,0.18364652316385416,0.4045908937469066,0.8606454461626093
P4,datum_ta,target_real_anchor,detection_auprc,5,0.6094176111013171,0.14568047854525984,0.42853140565057213,0.790303816552062
P4,datum_ta,target_real_anchor,detection_fpr,5,0.052874743326488685,0.01486048750116029,0.03442301100054093,0.07132647565243644
P4,datum_ta,target_real_anchor,detection_tpr,5,0.1314168377823408,0.09728501713991201,0.01062153443507595,0.25221214112960566
P4,datum_ta,target_real_anchor,detection_ece,5,0.3492884476293649,0.1339575117109334,0.18295822804893977,0.51561866720979
P4,datum_transformer,oracle_target,detection_auroc,5,0.5294763175204179,0.0649229679037697,0.44886380561776856,0.6100888294230672
P4,datum_transformer,oracle_target,detection_auprc,5,0.5078921902141715,0.06132612750978731,0.4317457455360152,0.5840386348923279
P4,datum_transformer,oracle_target,detection_fpr,5,0.03223819301848045,0.02965306763312855,-0.004580953497876572,0.06905733953483748
P4,datum_transformer,oracle_target,detection_tpr,5,0.02659137577002052,0.04825653148383724,-0.03332702205164664,0.08650977359168768
P4,datum_transformer,oracle_target,detection_ece,5,0.01700935270507932,0.02635426309372948,-0.015713786977594728,0.04973249238775337
P4,datum_transformer,source_only,detection_auroc,5,0.5425618177333462,0.07064673914782242,0.45484230514300267,0.6302813303236898
P4,datum_transformer,source_only,detection_auprc,5,0.5125369687015244,0.06678282213509668,0.42961514275792945,0.5954587946451194
P4,datum_transformer,source_only,detection_fpr,5,0.9998973305954826,0.00022957576771042305,0.9996122746298566,1.0001823865611086
P4,datum_transformer,source_only,detection_tpr,5,1.0,0.0,1.0,1.0
P4,datum_transformer,source_only,detection_ece,5,0.4374677837413648,0.0613346275141007,0.3613107849138679,0.5136247825688617
P4,datum_transformer,target_real_anchor,detection_auroc,5,0.5425618177333462,0.07064673914782242,0.45484230514300267,0.6302813303236898
P4,datum_transformer,target_real_anchor,detection_auprc,5,0.5125369687015244,0.06678282213509668,0.42961514275792945,0.5954587946451194
P4,datum_transformer,target_real_anchor,detection_fpr,5,0.0456878850102669,0.00671288338327616,0.03735273938911261,0.05402303063142119
P4,datum_transformer,target_real_anchor,detection_tpr,5,0.040246406570841844,0.03187219490954224,0.0006718496079299655,0.07982096353375373
P4,datum_transformer,target_real_anchor,detection_ece,5,0.4374677837413648,0.0613346275141007,0.3613107849138679,0.5136247825688617
P4,flat_transformer,oracle_target,detection_auroc,5,0.6591868562080203,0.19556987254103295,0.4163547863405208,0.9020189260755198
P4,flat_transformer,oracle_target,detection_auprc,5,0.6352491552021536,0.18625550701647556,0.40398239767260735,0.8665159127316999
P4,flat_transformer,oracle_target,detection_fpr,5,0.03921971252566732,0.022466191258693004,0.011324251662988106,0.06711517338834654
P4,flat_transformer,oracle_target,detection_tpr,5,0.1628336755646817,0.19956902777056248,-0.08496400137455296,0.41063135250391636
P4,flat_transformer,oracle_target,detection_ece,5,0.04855079602270274,0.08025592878266073,-0.05110010138913234,0.14820169343453782
P4,flat_transformer,source_only,detection_auroc,5,0.7182354671141674,0.1793930334807993,0.4954895959124964,0.9409813383158384
P4,flat_transformer,source_only,detection_auprc,5,0.6869227179587515,0.174842457832691,0.4698271327104393,0.9040183032070637
P4,flat_transformer,source_only,detection_fpr,5,0.8186858316221766,0.2198433422377402,0.5457142683207856,1.0916573949235675
P4,flat_transformer,source_only,detection_tpr,5,0.9428131416837783,0.09846739923882811,0.8205497170521687,1.0650765663153878
P4,flat_transformer,source_only,detection_ece,5,0.37692376455702903,0.07939038639003339,0.2783475799730385,0.47549994914101956
P4,flat_transformer,target_real_anchor,detection_auroc,5,0.7182354671141674,0.1793930334807993,0.4954895959124964,0.9409813383158384
P4,flat_transformer,target_real_anchor,detection_auprc,5,0.6869227179587515,0.174842457832691,0.4698271327104393,0.9040183032070637
P4,flat_transformer,target_real_anchor,detection_fpr,5,0.049075975359342855,0.01199299943233766,0.034184699733731005,0.0639672509849547
P4,flat_transformer,target_real_anchor,detection_tpr,5,0.20811088295687882,0.19267159127691807,-0.031122495408300754,0.4473442613220584
P4,flat_transformer,target_real_anchor,detection_ece,5,0.37692376455702903,0.07939038639003339,0.2783475799730385,0.47549994914101956
