protocol,detector,calibration_policy,quantifier,contamination_mode,metric,n_seeds,mean,std,ci95_low,ci95_high
P2,datum_transformer,target_real_anchor,pacc,replace,decision_regret,5,0.0021032303947603618,0.0006326104488270256,0.0013177407755643193,0.002888720013956404
P2,datum_transformer,target_real_anchor,pcc,append,prevalence_absolute_error,5,0.16715196624836284,0.02085016262919189,0.14126306995500174,0.19304086254172395
P2,datum_transformer,target_real_anchor,pcc,append,prevalence_error,5,0.06380314379713203,0.038347762965592384,0.016188107111104355,0.11141818048315971
P2,datum_transformer,target_real_anchor,pcc,append,decision_regret,5,0.0007833653127389612,0.00016873352402965928,0.0005738549706612835,0.000992875654816639
P2,datum_transformer,target_real_anchor,pcc,replace,prevalence_absolute_error,5,0.19870751891679847,0.016208217464061942,0.17858235881661524,0.2188326790169817
P2,datum_transformer,target_real_anchor,pcc,replace,prevalence_error,5,-0.0006929046746431231,0.034712394497290036,-0.043794035213374605,0.042408225864088364
P2,datum_transformer,target_real_anchor,pcc,replace,decision_regret,5,0.0022696749497649505,0.0005475511744674806,0.0015898003692544917,0.002949549530275409
P2,flat_transformer,oracle_target,acc,append,prevalence_absolute_error,5,0.012799433356186362,0.00221581308428663,0.010048138022678812,0.015550728689693913
P2,flat_transformer,oracle_target,acc,append,prevalence_error,5,-0.00394624568233825,0.007507633108163593,-0.01326820342446761,0.00537571205979111
P2,flat_transformer,oracle_target,acc,append,decision_regret,5,0.0004373172420617458,0.00021013745519442694,0.00017639712927266935,0.0006982373548508223
P2,flat_transformer,oracle_target,acc,replace,prevalence_absolute_error,5,0.016218822584559346,0.0020323504344774233,0.013695326218334952,0.01874231895078374
P2,flat_transformer,oracle_target,acc,replace,prevalence_error,5,-0.005295594986945235,0.007260407197484135,-0.014310581216360772,0.0037193912424703024
P2,flat_transformer,oracle_target,acc,replace,decision_regret,5,0.001645850409515449,0.0004871668849446435,0.0010409528273626098,0.0022507479916682883
P2,flat_transformer,oracle_target,cc,append,prevalence_absolute_error,5,0.12567349869026906,0.001265725807622767,0.12410189252334648,0.12724510485719162
P2,flat_transformer,oracle_target,cc,append,prevalence_error,5,-0.10404743486565304,0.0039280955173137235,-0.10892480965100708,-0.09917006008029901
P2,flat_transformer,oracle_target,cc,append,decision_regret,5,0.0003970838503929112,0.00023744266115307262,0.00010225984640144551,0.0006919078543843769
P2,flat_transformer,oracle_target,cc,replace,prevalence_absolute_error,5,0.17919257142857142,0.0017471324611301482,0.17702321995149298,0.18136192290564987
P2,flat_transformer,oracle_target,cc,replace,prevalence_error,5,-0.160352,0.0037742845787821413,-0.16503839328044945,-0.15566560671955054
P2,flat_transformer,oracle_target,cc,replace,decision_regret,5,0.0016550155155087456,0.0004678388933111056,0.001074116804724854,0.0022359142262926373
P2,flat_transformer,oracle_target,dys,append,prevalence_absolute_error,5,0.0112962778417094,0.0011749652674644076,0.00983736576995899,0.012755189913459811
P2,flat_transformer,oracle_target,dys,append,prevalence_error,5,-0.0012313225224857582,0.007062226926713243,-0.010000235444530806,0.00753759039955929
P2,flat_transformer,oracle_target,dys,append,decision_regret,5,0.0004563473478354392,0.00018797923960620815,0.0002229402936066914,0.000689754402064187
P2,flat_transformer,oracle_target,dys,replace,prevalence_absolute_error,5,0.014419749655782518,0.0015365311353123835,0.012511894262945975,0.016327605048619062
P2,flat_transformer,oracle_target,dys,replace,prevalence_error,5,-0.00298319263179807,0.006346231395597821,-0.010863079679982315,0.004896694416386176
P2,flat_transformer,oracle_target,dys,replace,decision_regret,5,0.0016327470990036674,0.000477013086326291,0.0010404571230402475,0.0022250370749670872
P2,flat_transformer,oracle_target,emq,append,prevalence_absolute_error,5,0.027693085748430057,0.007310757222207891,0.018615581706006364,0.03677058979085375
P2,flat_transformer,oracle_target,emq,append,prevalence_error,5,-0.02387169347269257,0.009960907351489188,-0.0362397935204799,-0.011503593424905237
P2,flat_transformer,oracle_target,emq,append,decision_regret,5,0.00039275739586075453,0.00022962540027776022,0.00010763980326273105,0.000677874988458778
P2,flat_transformer,oracle_target,emq,replace,prevalence_absolute_error,5,0.03601490566688737,0.008008926955984798,0.026070509401397386,0.04595930193237736
P2,flat_transformer,oracle_target,emq,replace,prevalence_error,5,-0.02988836328998353,0.011097403198224753,-0.04366760931477052,-0.016109117265196544
P2,flat_transformer,oracle_target,emq,replace,decision_regret,5,0.0016394666770887863,0.0004710810221841026,0.0010545423316057575,0.002224391022571815
P2,flat_transformer,oracle_target,hdy,append,prevalence_absolute_error,5,0.01147970292511821,0.0013798495608176703,0.009766393402513635,0.013193012447722786
P2,flat_transformer,oracle_target,hdy,append,prevalence_error,5,-0.0010480849954033838,0.00722994082821513,-0.010025242230941615,0.007929072240134847
P2,flat_transformer,oracle_target,hdy,append,decision_regret,5,0.00045060683727932984,0.00019484690313245428,0.00020867245249826515,0.0006925412220603946
P2,flat_transformer,oracle_target,hdy,replace,prevalence_absolute_error,5,0.014326098361388595,0.001312595747952055,0.012696295476961186,0.015955901245816004
P2,flat_transformer,oracle_target,hdy,replace,prevalence_error,5,-0.0022041425057581325,0.006616581998291898,-0.010419714164200301,0.006011429152684036
P2,flat_transformer,oracle_target,hdy,replace,decision_regret,5,0.001635817213501432,0.0004982715871410642,0.001017131322420523,0.0022545031045823408
P2,flat_transformer,oracle_target,kdey,append,prevalence_absolute_error,5,0.04316355895257636,0.012568876300934508,0.027557237751829486,0.05876988015332324
P2,flat_transformer,oracle_target,kdey,append,prevalence_error,5,-0.0430899389357314,0.012630705627750299,-0.058773031385618624,-0.027406846485844183
P2,flat_transformer,oracle_target,kdey,append,decision_regret,5,0.0003974873539244085,0.00023817868475254028,0.00010174945592765543,0.0006932252519211617
P2,flat_transformer,oracle_target,kdey,replace,prevalence_absolute_error,5,0.052766840292116056,0.01309341294046814,0.03650922083032148,0.06902445975391064
P2,flat_transformer,oracle_target,kdey,replace,prevalence_error,5,-0.052578734426064686,0.013292987479120007,-0.0690841584074614,-0.036073310444667966
P2,flat_transformer,oracle_target,kdey,replace,decision_regret,5,0.0016394666770887863,0.0004710810221841026,0.0010545423316057575,0.002224391022571815
P2,flat_transformer,oracle_target,median_sweep,append,prevalence_absolute_error,5,0.014544087912732189,0.001984013833040698,0.0120806093643073,0.017007566461157076
P2,flat_transformer,oracle_target,median_sweep,append,prevalence_error,5,-0.0021871109271457373,0.009608563445481158,-0.014117718231856407,0.009743496377564932
P2,flat_transformer,oracle_target,median_sweep,append,decision_regret,5,0.0004254042981900391,0.00021281633594326057,0.00016115791561965474,0.0006896506807604235
P2,flat_transformer,oracle_target,median_sweep,replace,prevalence_absolute_error,5,0.01778724768047604,0.002183109333259277,0.015076559417225372,0.020497935943726706
P2,flat_transformer,oracle_target,median_sweep,replace,prevalence_error,5,-0.003752319555927838,0.009266390288072766,-0.015258062769932797,0.007753423658077122
P2,flat_transformer,oracle_target,median_sweep,replace,decision_regret,5,0.0016406780103159799,0.0005006066493440883,0.0010190927565640094,0.0022622632640679503
P2,flat_transformer,oracle_target,pacc,append,prevalence_absolute_error,5,0.016177206624629067,0.0023480937081758507,0.013261663202778337,0.019092750046479798
P2,flat_transformer,oracle_target,pacc,append,prevalence_error,5,-0.0022345174574668904,0.011175931928032387,-0.016111269778880687,0.011642234863946905
P2,flat_transformer,oracle_target,pacc,append,decision_regret,5,0.00045528817178447183,0.00021338247913428108,0.00019033882959596914,0.0007202375139729745
P2,flat_transformer,oracle_target,pacc,replace,prevalence_absolute_error,5,0.019922230540620523,0.002674797809446083,0.01660103039815703,0.023243430683084015
P2,flat_transformer,oracle_target,pacc,replace,prevalence_error,5,-0.004033418098332188,0.01064035529820851,-0.017245164200214373,0.009178328003549997
P2,flat_transformer,oracle_target,pacc,replace,decision_regret,5,0.0016486647007170722,0.0005118029273236349,0.0010131774316840172,0.0022841519697501273
P2,flat_transformer,oracle_target,pcc,append,prevalence_absolute_error,5,0.24474865399072918,0.005942940138624127,0.23736951917711951,0.25212778880433884
P2,flat_transformer,oracle_target,pcc,append,prevalence_error,5,0.17768045911431582,0.004758246945613784,0.17177231518738417,0.18358860304124747
P2,flat_transformer,oracle_target,pcc,append,decision_regret,5,0.0006694706650079691,0.00028756995716322243,0.0003124054022333971,0.001026535927782541
P2,flat_transformer,oracle_target,pcc,replace,prevalence_absolute_error,5,0.2666181367659456,0.006507831441739522,0.25853759675835913,0.27469867677353205
P2,flat_transformer,oracle_target,pcc,replace,prevalence_error,5,0.09566200454410816,0.003295080859321863,0.09157062126991787,0.09975338781829844
P2,flat_transformer,oracle_target,pcc,replace,decision_regret,5,0.0018203913320523756,0.0005171110470941771,0.0011783131618020846,0.0024624695023026666
P2,flat_transformer,source_only,acc,append,prevalence_absolute_error,5,0.0895208883625924,0.003372252304314633,0.08533368408346523,0.09370809264171956
P2,flat_transformer,source_only,acc,append,prevalence_error,5,-0.08866155289370921,0.0033757358663988003,-0.09285308258646179,-0.08447002320095663
P2,flat_transformer,source_only,acc,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,acc,replace,prevalence_absolute_error,5,0.1211857619878874,0.004958707414716063,0.1150287135134084,0.1273428104623664
P2,flat_transformer,source_only,acc,replace,prevalence_error,5,-0.12046897794909824,0.004705088196628592,-0.12631111657122543,-0.11462683932697104
P2,flat_transformer,source_only,acc,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,cc,append,prevalence_absolute_error,5,0.12559387609644065,0.001195563538957551,0.12410938789255198,0.12707836430032932
P2,flat_transformer,source_only,cc,append,prevalence_error,5,-0.10370758433735024,0.003829117758487457,-0.10846206200294681,-0.09895310667175367
P2,flat_transformer,source_only,cc,append,decision_regret,5,0.00040020604051355275,0.00024452803098057736,9.658438789331516e-05,0.0007038276931337903
P2,flat_transformer,source_only,cc,replace,prevalence_absolute_error,5,0.1790962857142857,0.0016724077107632554,0.1770197172695126,0.18117285415905882
P2,flat_transformer,source_only,cc,replace,prevalence_error,5,-0.16002314285714286,0.0036522276400429723,-0.16455798243102893,-0.1554883032832568
P2,flat_transformer,source_only,cc,replace,decision_regret,5,0.0016707041467311505,0.000480039764327075,0.001074656053660002,0.002266752239802299
P2,flat_transformer,source_only,dys,append,prevalence_absolute_error,5,0.07324739566930366,0.011306502157960637,0.05920851899415077,0.08728627234445654
P2,flat_transformer,source_only,dys,append,prevalence_error,5,-0.07205609827808372,0.011919980430867389,-0.08685670883838514,-0.05725548771778229
P2,flat_transformer,source_only,dys,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,dys,replace,prevalence_absolute_error,5,0.09967639908739004,0.012942751913692778,0.08360584999847484,0.11574694817630524
P2,flat_transformer,source_only,dys,replace,prevalence_error,5,-0.09868147127558016,0.013456101299759165,-0.11538942781567399,-0.08197351473548634
P2,flat_transformer,source_only,dys,replace,decision_regret,5,0.0016448052400827612,0.0004743806556743006,0.0010557838584876861,0.0022338266216778363
P2,flat_transformer,source_only,emq,append,prevalence_absolute_error,5,0.10692847388331686,0.00638543472613311,0.09899990947099727,0.11485703829563645
P2,flat_transformer,source_only,emq,append,prevalence_error,5,-0.10692845997711783,0.006385437016194513,-0.11485702723292422,-0.09899989272131145
P2,flat_transformer,source_only,emq,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,emq,replace,prevalence_absolute_error,5,0.14868930873875902,0.006471663285470808,0.14065367742869284,0.1567249400488252
P2,flat_transformer,source_only,emq,replace,prevalence_error,5,-0.14868706251014457,0.00647163913928005,-0.156722663838755,-0.14065146118153415
P2,flat_transformer,source_only,emq,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,hdy,append,prevalence_absolute_error,5,0.09243383217037646,0.005868495140074761,0.08514713303131187,0.09972053130944104
P2,flat_transformer,source_only,hdy,append,prevalence_error,5,-0.09135788039216305,0.0063358641947649005,-0.09922489486031091,-0.0834908659240152
P2,flat_transformer,source_only,hdy,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,hdy,replace,prevalence_absolute_error,5,0.1335309007983104,0.005184847178590291,0.12709306272046647,0.13996873887615432
P2,flat_transformer,source_only,hdy,replace,prevalence_error,5,-0.13262954191189483,0.005572081664849089,-0.13954819511018923,-0.12571088871360042
P2,flat_transformer,source_only,hdy,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,kdey,append,prevalence_absolute_error,5,0.10527365072855044,0.008848927618775164,0.09428625588160636,0.11626104557549452
P2,flat_transformer,source_only,kdey,append,prevalence_error,5,-0.10523149893863996,0.008884925321263502,-0.11626359083678187,-0.09419940704049806
P2,flat_transformer,source_only,kdey,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,kdey,replace,prevalence_absolute_error,5,0.14752209911192304,0.008831030312435269,0.13655692670592603,0.15848727151792005
P2,flat_transformer,source_only,kdey,replace,prevalence_error,5,-0.1474931549224316,0.008855946829985356,-0.15848926527123117,-0.13649704457363201
P2,flat_transformer,source_only,kdey,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,median_sweep,append,prevalence_absolute_error,5,0.10606506942666313,0.006721781793457633,0.09771887496994526,0.114411263883381
P2,flat_transformer,source_only,median_sweep,append,prevalence_error,5,-0.10479782942857707,0.007199716428107774,-0.11373745811463469,-0.09585820074251945
P2,flat_transformer,source_only,median_sweep,append,decision_regret,5,0.0003958795859813961,0.00023687391449792082,0.00010176177423573115,0.0006899973977270611
P2,flat_transformer,source_only,median_sweep,replace,prevalence_absolute_error,5,0.14436482019732538,0.008253975067191013,0.1341161565143228,0.15461348388032797
P2,flat_transformer,source_only,median_sweep,replace,prevalence_error,5,-0.14327518394815236,0.008480912845702238,-0.15380562810056467,-0.13274473979574006
P2,flat_transformer,source_only,median_sweep,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,pacc,append,prevalence_absolute_error,5,0.10880416543209451,0.00465050934637842,0.1030297954033863,0.11457853546080271
P2,flat_transformer,source_only,pacc,append,prevalence_error,5,-0.10748120948634916,0.005484277877482818,-0.11429083988296493,-0.1006715790897334
P2,flat_transformer,source_only,pacc,append,decision_regret,5,0.0003973142652044954,0.0002393958628027411,0.00010006504104340412,0.0006945634893655867
P2,flat_transformer,source_only,pacc,replace,prevalence_absolute_error,5,0.14809980392725583,0.004885938370220998,0.14203311015551004,0.15416649769900162
P2,flat_transformer,source_only,pacc,replace,prevalence_error,5,-0.1469439326348035,0.005429688049075096,-0.15368578080681727,-0.1402020844627897
P2,flat_transformer,source_only,pacc,replace,decision_regret,5,0.0016555652166606477,0.00048277621276333557,0.0010561193740832534,0.002255011059238042
P2,flat_transformer,source_only,pcc,append,prevalence_absolute_error,5,0.17761160098736137,0.004737986257397084,0.17172861402756723,0.1834945879471555
P2,flat_transformer,source_only,pcc,append,prevalence_error,5,0.05417764264321799,0.00406301525686135,0.04913274287462063,0.05922254241181535
P2,flat_transformer,source_only,pcc,append,decision_regret,5,0.0006828352055950587,0.0002848487637222709,0.00032914875074826447,0.001036521660441853
P2,flat_transformer,source_only,pcc,replace,prevalence_absolute_error,5,0.215134252174607,0.005073747930434421,0.20883436203342573,0.22143414231578826
P2,flat_transformer,source_only,pcc,replace,prevalence_error,5,-0.016490114183138206,0.002780811210099348,-0.01994294734852001,-0.013037281017756402
P2,flat_transformer,source_only,pcc,replace,decision_regret,5,0.0018388710772657174,0.0005210926442386258,0.0011918491011858137,0.002485893053345621
P2,flat_transformer,target_real_anchor,acc,append,prevalence_absolute_error,5,0.09130168076925471,0.005593816892598594,0.08435603972117099,0.09824732181733843
P2,flat_transformer,target_real_anchor,acc,append,prevalence_error,5,-0.09046186231764797,0.005951944137083974,-0.09785217707198511,-0.08307154756331082
P2,flat_transformer,target_real_anchor,acc,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,acc,replace,prevalence_absolute_error,5,0.12345492959254627,0.006585750895396125,0.1152776398045947,0.13163221938049785
P2,flat_transformer,target_real_anchor,acc,replace,prevalence_error,5,-0.12274225800397176,0.00672222307654982,-0.13108900038601823,-0.1143955156219253
P2,flat_transformer,target_real_anchor,acc,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,cc,append,prevalence_absolute_error,5,0.12509636486166248,0.0006980339396057874,0.12422964124932963,0.12596308847399532
P2,flat_transformer,target_real_anchor,cc,append,prevalence_error,5,-0.09997489021448269,0.0039576857130927965,-0.10488900608063541,-0.09506077434832998
P2,flat_transformer,target_real_anchor,cc,append,decision_regret,5,0.00039474915051648,0.00022772087326211135,0.00011199634054739416,0.0006775019604855658
P2,flat_transformer,target_real_anchor,cc,replace,prevalence_absolute_error,5,0.17829457142857139,0.0009328819729795346,0.1771362454681494,0.17945289738899337
P2,flat_transformer,target_real_anchor,cc,replace,prevalence_error,5,-0.15646999999999997,0.0036516360605031925,-0.1610041050308694,-0.15193589496913054
P2,flat_transformer,target_real_anchor,cc,replace,decision_regret,5,0.0016561006677079135,0.0005065964582224494,0.001027078083915561,0.002285123251500266
P2,flat_transformer,target_real_anchor,dys,append,prevalence_absolute_error,5,0.07324739566930366,0.011306502157960637,0.05920851899415077,0.08728627234445654
P2,flat_transformer,target_real_anchor,dys,append,prevalence_error,5,-0.07205609827808372,0.011919980430867389,-0.08685670883838514,-0.05725548771778229
P2,flat_transformer,target_real_anchor,dys,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,dys,replace,prevalence_absolute_error,5,0.09967639908739004,0.012942751913692778,0.08360584999847484,0.11574694817630524
P2,flat_transformer,target_real_anchor,dys,replace,prevalence_error,5,-0.09868147127558016,0.013456101299759165,-0.11538942781567399,-0.08197351473548634
P2,flat_transformer,target_real_anchor,dys,replace,decision_regret,5,0.001607759239814175,0.0004518844340602283,0.0010466706066929068,0.0021688478729354433
P2,flat_transformer,target_real_anchor,emq,append,prevalence_absolute_error,5,0.10692847388331686,0.00638543472613311,0.09899990947099727,0.11485703829563645
P2,flat_transformer,target_real_anchor,emq,append,prevalence_error,5,-0.10692845997711783,0.006385437016194513,-0.11485702723292422,-0.09899989272131145
P2,flat_transformer,target_real_anchor,emq,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,emq,replace,prevalence_absolute_error,5,0.14868930873875902,0.006471663285470808,0.14065367742869284,0.1567249400488252
P2,flat_transformer,target_real_anchor,emq,replace,prevalence_error,5,-0.14868706251014457,0.00647163913928005,-0.156722663838755,-0.14065146118153415
P2,flat_transformer,target_real_anchor,emq,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,hdy,append,prevalence_absolute_error,5,0.09243383217037646,0.005868495140074761,0.08514713303131187,0.09972053130944104
P2,flat_transformer,target_real_anchor,hdy,append,prevalence_error,5,-0.09135788039216305,0.0063358641947649005,-0.09922489486031091,-0.0834908659240152
P2,flat_transformer,target_real_anchor,hdy,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,hdy,replace,prevalence_absolute_error,5,0.1335309007983104,0.005184847178590291,0.12709306272046647,0.13996873887615432
P2,flat_transformer,target_real_anchor,hdy,replace,prevalence_error,5,-0.13262954191189483,0.005572081664849089,-0.13954819511018923,-0.12571088871360042
P2,flat_transformer,target_real_anchor,hdy,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,kdey,append,prevalence_absolute_error,5,0.10527365072855044,0.008848927618775164,0.09428625588160636,0.11626104557549452
P2,flat_transformer,target_real_anchor,kdey,append,prevalence_error,5,-0.10523149893863996,0.008884925321263502,-0.11626359083678187,-0.09419940704049806
P2,flat_transformer,target_real_anchor,kdey,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,kdey,replace,prevalence_absolute_error,5,0.14752209911192304,0.008831030312435269,0.13655692670592603,0.15848727151792005
P2,flat_transformer,target_real_anchor,kdey,replace,prevalence_error,5,-0.1474931549224316,0.008855946829985356,-0.15848926527123117,-0.13649704457363201
P2,flat_transformer,target_real_anchor,kdey,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,median_sweep,append,prevalence_absolute_error,5,0.10606506942666313,0.006721781793457633,0.09771887496994526,0.114411263883381
P2,flat_transformer,target_real_anchor,median_sweep,append,prevalence_error,5,-0.10479782942857707,0.007199716428107774,-0.11373745811463469,-0.09585820074251945
P2,flat_transformer,target_real_anchor,median_sweep,append,decision_regret,5,0.00037800014412850327,0.00022475353256012556,9.89317742794779e-05,0.0006570685139775286
P2,flat_transformer,target_real_anchor,median_sweep,replace,prevalence_absolute_error,5,0.14436482019732538,0.008253975067191013,0.1341161565143228,0.15461348388032797
P2,flat_transformer,target_real_anchor,median_sweep,replace,prevalence_error,5,-0.14327518394815236,0.008480912845702238,-0.15380562810056467,-0.13274473979574006
P2,flat_transformer,target_real_anchor,median_sweep,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,pacc,append,prevalence_absolute_error,5,0.10880416543209451,0.00465050934637842,0.1030297954033863,0.11457853546080271
P2,flat_transformer,target_real_anchor,pacc,append,prevalence_error,5,-0.10748120948634916,0.005484277877482818,-0.11429083988296493,-0.1006715790897334
P2,flat_transformer,target_real_anchor,pacc,append,decision_regret,5,0.0003794348233516026,0.0002275018562918642,9.695395886946836e-05,0.0006619156878337369
P2,flat_transformer,target_real_anchor,pacc,replace,prevalence_absolute_error,5,0.14809980392725583,0.004885938370220998,0.14203311015551004,0.15416649769900162
P2,flat_transformer,target_real_anchor,pacc,replace,prevalence_error,5,-0.1469439326348035,0.005429688049075096,-0.15368578080681727,-0.1402020844627897
P2,flat_transformer,target_real_anchor,pacc,replace,decision_regret,5,0.0016184119636205442,0.000459973144268228,0.0010472798702420994,0.0021895440569989887
P2,flat_transformer,target_real_anchor,pcc,append,prevalence_absolute_error,5,0.17761160098736137,0.004737986257397084,0.17172861402756723,0.1834945879471555
P2,flat_transformer,target_real_anchor,pcc,append,prevalence_error,5,0.05417764264321799,0.00406301525686135,0.04913274287462063,0.05922254241181535
P2,flat_transformer,target_real_anchor,pcc,append,decision_regret,5,0.0006558664700212662,0.0002938670170504959,0.00029098237469013375,0.0010207505653523987
P2,flat_transformer,target_real_anchor,pcc,replace,prevalence_absolute_error,5,0.215134252174607,0.005073747930434421,0.20883436203342573,0.22143414231578826
P2,flat_transformer,target_real_anchor,pcc,replace,prevalence_error,5,-0.016490114183138206,0.002780811210099348,-0.01994294734852001,-0.013037281017756402
P2,flat_transformer,target_real_anchor,pcc,replace,decision_regret,5,0.0017766010452708858,0.0004919613871222085,0.0011657503023748547,0.002387451788166917
P3,char3gram,oracle_target,acc,append,prevalence_absolute_error,5,0.11593989096882411,0.0343443541590615,0.07329574286795773,0.15858403906969049
P3,char3gram,oracle_target,acc,append,prevalence_error,5,-0.013671474986192294,0.09578681643818449,-0.13260651646003846,0.10526356648765388
P3,char3gram,oracle_target,acc,append,decision_regret,5,0.0010938349321118106,0.00031641482105836235,0.0007009540403055558,0.0014867158239180653
P3,char3gram,oracle_target,acc,replace,prevalence_absolute_error,5,0.12904664808788563,0.0319031874840356,0.0894336087610137,0.16865968741475756
P3,char3gram,oracle_target,acc,replace,prevalence_error,5,-0.026434917109578814,0.08548052320457838,-0.13257300532032523,0.07970317110116762
P3,char3gram,oracle_target,acc,replace,decision_regret,5,0.0009308234505328646,0.0003445989667290603,0.0005029473197271737,0.0013586995813385555
P3,char3gram,oracle_target,cc,append,prevalence_absolute_error,5,0.23392138498685613,0.004919326661208202,0.22781323417622998,0.2400295357974823
P3,char3gram,oracle_target,cc,append,prevalence_error,5,-0.21718299055823947,0.0069070482695593235,-0.2257592237284069,-0.20860675738807205
P3,char3gram,oracle_target,cc,append,decision_regret,5,0.0033346676424214306,0.001217064481741884,0.001823482491950011,0.00484585279289285
P3,char3gram,oracle_target,cc,replace,prevalence_absolute_error,5,0.3310185714285714,0.006138063910666669,0.32339715845202277,0.33863998440512
P3,char3gram,oracle_target,cc,replace,prevalence_error,5,-0.31668599999999997,0.00794210494896712,-0.3265474257850884,-0.30682457421491155
P3,char3gram,oracle_target,cc,replace,decision_regret,5,0.002759691974915067,0.0005846787781503705,0.0020337173855719862,0.0034856665642581477
P3,char3gram,oracle_target,dys,append,prevalence_absolute_error,5,0.04580146770139422,0.010487366945268495,0.032779681729502144,0.058823253673286294
P3,char3gram,oracle_target,dys,append,prevalence_error,5,0.007774971293574295,0.02599873498310136,-0.024506721933783407,0.040056664520932
P3,char3gram,oracle_target,dys,append,decision_regret,5,0.001007351222901692,0.0005714792506361776,0.0002977660116662848,0.0017169364341370992
P3,char3gram,oracle_target,dys,replace,prevalence_absolute_error,5,0.05193313363873263,0.010656848749047149,0.038700908212737965,0.0651653590647273
P3,char3gram,oracle_target,dys,replace,prevalence_error,5,0.008882178717028084,0.021848942486365985,-0.018246866567117197,0.03601122400117336
P3,char3gram,oracle_target,dys,replace,decision_regret,5,0.0009687731999249851,0.0004516923728848282,0.00040792304225066383,0.0015296233575993064
P3,char3gram,oracle_target,emq,append,prevalence_absolute_error,5,0.06964741716645069,0.0035371719339904514,0.06525543812055797,0.07403939621234341
P3,char3gram,oracle_target,emq,append,prevalence_error,5,-0.012965126418770508,0.018406978328638343,-0.03582040872515763,0.009890155887616617
P3,char3gram,oracle_target,emq,append,decision_regret,5,0.001446330756214091,0.0006690474368304831,0.000615598640811173,0.002277062871617009
P3,char3gram,oracle_target,emq,replace,prevalence_absolute_error,5,0.06596682350530451,0.0040062228191053715,0.060992440862038984,0.07094120614857005
P3,char3gram,oracle_target,emq,replace,prevalence_error,5,-0.0025759856209263397,0.01303687660448368,-0.01876340594973866,0.01361143470788598
P3,char3gram,oracle_target,emq,replace,decision_regret,5,0.0010938794039188388,0.0005286956012922452,0.00043741710978556644,0.0017503416980521112
P3,char3gram,oracle_target,hdy,append,prevalence_absolute_error,5,0.044994431363646024,0.010783992428002355,0.0316043362088935,0.058384526518398545
P3,char3gram,oracle_target,hdy,append,prevalence_error,5,0.02265947941575173,0.02378468694350313,-0.006873110070543229,0.052192068902046695
P3,char3gram,oracle_target,hdy,append,decision_regret,5,0.0009093144764166672,0.0005204477944569326,0.0002630931870949415,0.001555535765738393
P3,char3gram,oracle_target,hdy,replace,prevalence_absolute_error,5,0.05055378012313473,0.009716984040462602,0.038488550868971766,0.0626190093772977
P3,char3gram,oracle_target,hdy,replace,prevalence_error,5,0.02642584251890326,0.019469135501953533,0.002251717889976787,0.05059996714782973
P3,char3gram,oracle_target,hdy,replace,decision_regret,5,0.0007462033764645023,0.0003263552498164387,0.00034097981214263476,0.00115142694078637
